n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6840,0.6840,0.6840,0.2800,0.8500,0.1500,1.0000,0.0000,1.0000,20,0.6000
20,0.7771,0.7771,0.7771,0.3900,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.8000
30,0.8855,0.8855,0.8855,0.6800,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8667
40,0.8489,0.8489,0.8489,0.5900,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9000
50,0.9099,0.9099,0.9099,0.7400,0.9500,0.1000,1.0000,0.0500,1.0000,20,0.9200
60,0.8977,0.8977,0.8977,0.7400,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9333
70,0.9221,0.9221,0.9221,0.7400,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9429
80,0.8656,0.8656,0.8656,0.6200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9500
90,0.9053,0.9053,0.9053,0.7000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9556
100,0.9176,0.9176,0.9176,0.7500,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9600
110,0.9328,0.9328,0.9328,0.7900,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9636
120,0.9740,0.9740,0.9740,0.8900,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9667
130,0.9802,0.9802,0.9802,0.9200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9692
140,0.9878,0.9878,0.9878,0.9600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9714
150,0.9878,0.9878,0.9878,0.9600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9733
160,0.9786,0.9786,0.9786,0.9400,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9750
170,0.9649,0.9649,0.9649,0.8800,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9765
180,0.9740,0.9740,0.9740,0.9200,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9778
190,0.9756,0.9756,0.9756,0.9200,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9789
200,0.9695,0.9695,0.9695,0.9100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9800
210,0.9756,0.9756,0.9756,0.9200,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9810
220,0.9786,0.9786,0.9786,0.9200,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9818
230,0.9710,0.9710,0.9710,0.9300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9826
240,0.9802,0.9802,0.9802,0.9300,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9833
250,0.9786,0.9786,0.9786,0.9200,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9840
260,0.9802,0.9802,0.9802,0.9300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9846
270,0.9832,0.9832,0.9832,0.9400,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9852
280,0.9817,0.9817,0.9817,0.9400,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9857
290,0.9664,0.9664,0.9664,0.9000,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9862
300,0.9695,0.9695,0.9695,0.9000,0.9940,0.4520,1.0000,0.4460,1.0000,500,0.9867
