is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
0,-53.804394661209194,-59.06607964940168,-102.90101909261253,-52.105529169151374,-84.67470038899296,0,0,0
1,-50.75126294406905,-54.29821245816094,-56.84652855829358,-37.732068189583295,-67.80522151155712,0,0,0
0,-46.393316444803745,-49.10830226859531,-92.6213466868625,-45.807961082336064,-74.17972045086249,0,0,0
1,-50.91133615982146,-53.53602706480883,-36.46734017117659,-40.173750157837965,-58.38580230837471,0,0,1
0,-57.869846792282004,-63.10937188320129,-71.20951459366405,-64.40459191022282,-79.23270117038122,0,0,0
0,-53.56867784203824,-57.7804369099453,-86.97879997696019,-59.785662587680925,-76.19658193232658,0,1,0
1,-50.6768483825774,-52.79686180711201,-44.98458522440738,-49.80054047299842,-60.70648804709989,0,0,1
1,-50.91133615982146,-53.53602706480883,-36.46734017117659,-34.12152074468363,-58.38580230837471,0,0,1
0,-57.869846792282004,-63.10937188320129,-71.20951459366405,-64.40459191022282,-79.23270117038122,0,0,0
1,-51.7375685520988,-54.52239153044858,-45.6776824087183,-41.55374778459415,-61.97513737191456,0,1,0
1,-50.91133615982146,-53.53602706480883,-36.46734017117659,-40.173750157837965,-58.38580230837471,0,0,1
0,-51.87518414872662,-54.192202073481724,-44.28930890413968,-52.48123124421757,-65.16197681996852,0,0,0
1,-50.68328957016306,-50.68328957016306,-36.45680687167371,-33.67820240860682,-61.620331631665174,0,0,0
1,-44.87133831745342,-47.421537066699905,-36.96144730945662,-41.05711571969949,-45.56256480189123,1,1,1
0,-49.99507507734189,-53.65835846134949,-59.32482167681881,-51.56320987251908,-67.79252158038753,0,0,0
0,-60.67644773453037,-66.13210022899685,-82.37606647493257,-52.19086007086527,-85.38926767701014,0,0,0
1,-44.40287905600781,-50.45275194690865,-35.26139447763997,-42.506146103648476,-51.51556149650008,0,1,0
0,-48.6510337208485,-53.10467902534578,-68.82797269601828,-65.96272341894942,-69.29942552965399,0,0,0
0,-53.33518119611375,-58.07827667918592,-68.35955405983526,-46.88006952671756,-73.84304741406433,0,0,0
1,-45.99980208779696,-49.56448966076862,-48.52525621471431,-44.028902066391986,-48.13284570327125,1,2,1
1,-50.252221711655125,-53.08151663748064,-56.15123526037031,-41.863281019270175,-63.6318563869665,0,0,1
0,-60.67644773453037,-66.13210022899685,-82.37606647493257,-52.19086007086527,-85.38926767701014,0,0,0
1,-44.40287905600781,-50.45275194690865,-35.26139447763997,-42.506146103648476,-51.51556149650008,0,1,0
0,-48.6510337208485,-53.10467902534578,-68.82797269601828,-65.96272341894942,-69.29942552965399,0,0,0
0,-53.33518119611375,-58.07827667918592,-68.35955405983526,-46.88006952671756,-73.84304741406433,0,0,0
1,-45.99980208779696,-49.56448966076862,-48.52525621471431,-44.028902066391986,-48.13284570327125,1,2,1
1,-50.252221711655125,-53.08151663748064,-56.15123526037031,-41.863281019270175,-63.6318563869665,0,0,1
0,-52.31021097828288,-57.70938747101791,-61.305977017117,-53.4532989064048,-70.70200408341799,0,0,0
0,-48.76625795657914,-53.98700664914333,-69.32967737194753,-48.8108700663077,-69.5651611681634,0,0,0
0,-53.33518119611375,-58.07827667918592,-68.35955405983526,-46.88006952671756,-73.84304741406433,0,0,0
1,-45.99980208779696,-49.56448966076862,-48.52525621471431,-44.028902066391986,-48.13284570327125,1,2,1
1,-50.252221711655125,-53.08151663748064,-56.15123526037031,-41.863281019270175,-63.6318563869665,0,0,1
0,-52.31021097828288,-57.70938747101791,-61.305977017117,-53.4532989064048,-70.70200408341799,0,0,0
