n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6659,0.6659,0.6659,0.2300,0.7000,0.3000,1.0000,0.0000,1.0000,20,0.6000
20,0.8286,0.8286,0.8286,0.4200,0.7000,0.4000,1.0000,0.1000,1.0000,20,0.8000
30,0.8654,0.8654,0.8654,0.4700,0.6500,0.4500,1.0000,0.1000,1.0000,20,0.8667
40,0.8617,0.8617,0.8617,0.5000,0.7000,0.4000,1.0000,0.1000,1.0000,20,0.9000
50,0.8703,0.8703,0.8703,0.5000,0.8500,0.1500,1.0000,0.0000,1.0000,20,0.9200
60,0.8947,0.8947,0.8947,0.5800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9333
70,0.9082,0.9082,0.9082,0.6100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9429
80,0.9253,0.9253,0.9253,0.6900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9500
90,0.9437,0.9437,0.9437,0.8000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9556
100,0.9412,0.9412,0.9412,0.7900,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9600
110,0.8348,0.8348,0.8348,0.4600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9636
120,0.8066,0.8066,0.8066,0.3800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9667
130,0.8237,0.8237,0.8237,0.4500,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9692
140,0.8250,0.8250,0.8250,0.4800,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9714
150,0.8103,0.8103,0.8103,0.4300,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9733
160,0.8176,0.8176,0.8176,0.4700,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9750
170,0.8482,0.8482,0.8482,0.5500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9765
180,0.8617,0.8617,0.8617,0.5900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9778
190,0.8825,0.8825,0.8825,0.6100,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9789
200,0.8201,0.8201,0.8201,0.2600,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9800
210,0.8849,0.8849,0.8849,0.6200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9810
220,0.9155,0.9155,0.9155,0.6800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9818
230,0.9241,0.9241,0.9241,0.7100,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9826
240,0.9131,0.9131,0.9131,0.6600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9833
250,0.9253,0.9253,0.9253,0.7200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9840
260,0.9143,0.9143,0.9143,0.6800,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9217,0.9217,0.9217,0.7200,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9852
280,0.9217,0.9217,0.9217,0.7300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9857
290,0.9229,0.9229,0.9229,0.7300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9862
300,0.9168,0.9168,0.9168,0.7500,0.9380,0.4300,1.0000,0.3680,1.0000,500,0.9867
