n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6944,0.6944,0.6944,0.2100,0.7000,0.4500,1.0000,0.1500,1.0000,20,0.7000
20,0.8609,0.8609,0.8609,0.5500,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.8500
30,0.8765,0.8765,0.8765,0.6400,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9000
40,0.8427,0.8427,0.8427,0.5300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9250
50,0.9389,0.9389,0.9389,0.7400,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9400
60,0.9350,0.9350,0.9350,0.7800,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9500
70,0.8518,0.8518,0.8518,0.6300,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9571
80,0.9090,0.9090,0.9090,0.7200,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9625
90,0.8856,0.8856,0.8856,0.6000,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9667
100,0.9337,0.9337,0.9337,0.7900,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9700
110,0.9467,0.9467,0.9467,0.8000,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9727
120,0.9493,0.9493,0.9493,0.8000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9750
130,0.9623,0.9623,0.9623,0.8300,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9769
140,0.9701,0.9701,0.9701,0.8800,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9786
150,0.9675,0.9675,0.9675,0.8600,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9800
160,0.8283,0.8283,0.8283,0.3900,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9812
170,0.8153,0.8153,0.8153,0.4100,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9824
180,0.8309,0.8309,0.8309,0.4800,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9833
190,0.8518,0.8518,0.8518,0.5700,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9842
200,0.8492,0.8492,0.8492,0.5500,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9850
210,0.8479,0.8479,0.8479,0.5700,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9857
220,0.8700,0.8700,0.8700,0.6400,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9864
230,0.8752,0.8752,0.8752,0.6600,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9870
240,0.8791,0.8791,0.8791,0.6700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9875
250,0.8791,0.8791,0.8791,0.6700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9880
260,0.8648,0.8648,0.8648,0.6100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9885
270,0.8427,0.8427,0.8427,0.5800,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9889
280,0.8557,0.8557,0.8557,0.6200,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9893
290,0.8023,0.8023,0.8023,0.3200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9897
300,0.8192,0.8192,0.8192,0.3300,0.9780,0.5140,1.0000,0.4920,1.0000,500,0.9900
