n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.4000
20,0.8145,0.8145,0.8145,0.4100,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.7000
30,0.8484,0.8484,0.8484,0.4500,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.8000
40,0.9129,0.9129,0.9129,0.7200,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.8500
50,0.8968,0.8968,0.8968,0.6900,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.8800
60,0.8629,0.8629,0.8629,0.5700,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9000
70,0.8500,0.8500,0.8500,0.4600,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9143
80,0.8774,0.8774,0.8774,0.5300,0.7500,0.3500,1.0000,0.1000,1.0000,20,0.9250
90,0.8774,0.8774,0.8774,0.4900,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9333
100,0.8742,0.8742,0.8742,0.5000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9400
110,0.8323,0.8323,0.8323,0.4200,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9455
120,0.8823,0.8823,0.8823,0.5100,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9500
130,0.8855,0.8855,0.8855,0.5400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9538
140,0.8935,0.8935,0.8935,0.5700,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9571
150,0.8790,0.8790,0.8790,0.5600,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9600
160,0.8903,0.8903,0.8903,0.5800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9625
170,0.8839,0.8839,0.8839,0.5600,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9647
180,0.8806,0.8806,0.8806,0.5400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9667
190,0.8790,0.8790,0.8790,0.5300,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9684
200,0.8839,0.8839,0.8839,0.5500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9700
210,0.9032,0.9032,0.9032,0.6200,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9714
220,0.9129,0.9129,0.9129,0.6600,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9727
230,0.9097,0.9097,0.9097,0.6600,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9739
240,0.8903,0.8903,0.8903,0.6200,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9750
250,0.9194,0.9194,0.9194,0.6700,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9760
260,0.9177,0.9177,0.9177,0.7000,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9769
270,0.9387,0.9387,0.9387,0.7800,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9778
280,0.9290,0.9290,0.9290,0.7700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9786
290,0.9452,0.9452,0.9452,0.7900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9793
300,0.9210,0.9210,0.9210,0.7100,0.9940,0.3580,1.0000,0.3520,1.0000,500,0.9800
