n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6074,0.6074,0.6074,0.1800,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.7000
20,0.8494,0.8494,0.8494,0.4500,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.8500
30,0.8321,0.8321,0.8321,0.4000,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9000
40,0.8963,0.8963,0.8963,0.6200,0.6000,0.9000,1.0000,0.5000,1.0000,20,0.9250
50,0.9173,0.9173,0.9173,0.7000,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9400
60,0.9432,0.9432,0.9432,0.7700,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9500
70,0.9432,0.9432,0.9432,0.7600,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9571
80,0.9469,0.9469,0.9469,0.7600,0.8000,0.8500,1.0000,0.6500,1.0000,20,0.9625
90,0.9630,0.9630,0.9630,0.8400,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9667
100,0.9654,0.9654,0.9654,0.8500,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9700
110,0.9728,0.9728,0.9728,0.8900,1.0000,0.8500,1.0000,0.8500,1.0000,20,0.9727
120,0.9630,0.9630,0.9630,0.8500,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9750
130,0.9716,0.9716,0.9716,0.8800,0.9000,0.8000,1.0000,0.7000,1.0000,20,0.9769
140,0.9593,0.9593,0.9593,0.8400,1.0000,0.8000,1.0000,0.8000,1.0000,20,0.9786
150,0.9494,0.9494,0.9494,0.7900,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9800
160,0.9605,0.9605,0.9605,0.8200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9812
170,0.9691,0.9691,0.9691,0.8500,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9824
180,0.9889,0.9889,0.9889,0.9500,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9833
190,0.9889,0.9889,0.9889,0.9500,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9842
200,0.9432,0.9432,0.9432,0.8600,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9850
210,0.9852,0.9852,0.9852,0.9400,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9857
220,0.9889,0.9889,0.9889,0.9500,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9864
230,0.9864,0.9864,0.9864,0.9400,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9870
240,0.9062,0.9062,0.9062,0.7200,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9875
250,0.9790,0.9790,0.9790,0.9000,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9880
260,0.9457,0.9457,0.9457,0.7700,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9885
270,0.9543,0.9543,0.9543,0.8500,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9889
280,0.9704,0.9704,0.9704,0.9000,1.0000,0.8500,1.0000,0.8500,1.0000,20,0.9893
290,0.9741,0.9741,0.9741,0.9100,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9897
300,0.9802,0.9802,0.9802,0.9200,1.0000,0.6240,1.0000,0.6240,1.0000,500,0.9900
