n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.8545,0.8545,0.8545,0.5800,0.7500,0.4000,1.0000,0.1500,1.0000,20,0.6000
20,0.7461,0.7461,0.7461,0.3300,0.7500,0.5000,1.0000,0.2500,1.0000,20,0.8000
30,0.6610,0.6610,0.6610,0.3500,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.8667
40,0.8483,0.8483,0.8483,0.4100,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9000
50,0.8003,0.8003,0.8003,0.4600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9200
60,0.7988,0.7988,0.7988,0.5100,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9333
70,0.8824,0.8824,0.8824,0.6400,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9429
80,0.8390,0.8390,0.8390,0.4700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9500
90,0.8622,0.8622,0.8622,0.5700,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9556
100,0.8916,0.8916,0.8916,0.6000,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9600
110,0.8638,0.8638,0.8638,0.4800,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9636
120,0.8978,0.8978,0.8978,0.5700,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9667
130,0.8870,0.8870,0.8870,0.5200,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9692
140,0.9350,0.9350,0.9350,0.8300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9714
150,0.9149,0.9149,0.9149,0.7700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9733
160,0.9180,0.9180,0.9180,0.7800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9750
170,0.9520,0.9520,0.9520,0.8400,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9765
180,0.9675,0.9675,0.9675,0.8900,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9778
190,0.9551,0.9551,0.9551,0.8700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9789
200,0.9474,0.9474,0.9474,0.8500,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9800
210,0.9613,0.9613,0.9613,0.9000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9810
220,0.9737,0.9737,0.9737,0.9200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9818
230,0.9659,0.9659,0.9659,0.9000,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9826
240,0.8994,0.8994,0.8994,0.7100,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9833
250,0.9675,0.9675,0.9675,0.9100,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9840
260,0.9567,0.9567,0.9567,0.8800,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9846
270,0.9598,0.9598,0.9598,0.8900,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9852
280,0.9706,0.9706,0.9706,0.9100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9857
290,0.9721,0.9721,0.9721,0.9100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9862
300,0.9598,0.9598,0.9598,0.8700,0.9840,0.3620,1.0000,0.3460,1.0000,500,0.9867
