n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6620,0.6620,0.6620,0.2200,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.6000
20,0.8279,0.8279,0.8279,0.5000,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.8000
30,0.7752,0.7752,0.7752,0.4600,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.8667
40,0.8264,0.8264,0.8264,0.5500,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.9000
50,0.8527,0.8527,0.8527,0.6000,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9200
60,0.8403,0.8403,0.8403,0.5500,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9333
70,0.8822,0.8822,0.8822,0.7000,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9429
80,0.8822,0.8822,0.8822,0.6700,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9500
90,0.8620,0.8620,0.8620,0.5800,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9556
100,0.8992,0.8992,0.8992,0.6700,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9600
110,0.9333,0.9333,0.9333,0.7900,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9636
120,0.9209,0.9209,0.9209,0.7600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9667
130,0.9194,0.9194,0.9194,0.7700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9692
140,0.8806,0.8806,0.8806,0.6200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9714
150,0.9333,0.9333,0.9333,0.8000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9733
160,0.9473,0.9473,0.9473,0.8200,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9750
170,0.9426,0.9426,0.9426,0.8100,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9765
180,0.9612,0.9612,0.9612,0.8600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9778
190,0.9783,0.9783,0.9783,0.9300,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9789
200,0.9814,0.9814,0.9814,0.9300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9800
210,0.9504,0.9504,0.9504,0.8600,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9810
220,0.9659,0.9659,0.9659,0.8900,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9818
230,0.9643,0.9643,0.9643,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9826
240,0.9628,0.9628,0.9628,0.8800,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9833
250,0.9674,0.9674,0.9674,0.9100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9840
260,0.9705,0.9705,0.9705,0.9100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9846
270,0.9659,0.9659,0.9659,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9852
280,0.9535,0.9535,0.9535,0.8700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9857
290,0.9581,0.9581,0.9581,0.8700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9862
300,0.9566,0.9566,0.9566,0.8700,0.9960,0.3860,1.0000,0.3820,1.0000,500,0.9867
