n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.5000
20,0.7756,0.7756,0.7756,0.4800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.7500
30,0.8622,0.8622,0.8622,0.6400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.8333
40,0.8349,0.8349,0.8349,0.5600,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.8750
50,0.8141,0.8141,0.8141,0.5200,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9000
60,0.8317,0.8317,0.8317,0.5800,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9167
70,0.8590,0.8590,0.8590,0.6600,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9286
80,0.8766,0.8766,0.8766,0.7000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9375
90,0.8894,0.8894,0.8894,0.6900,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9444
100,0.8942,0.8942,0.8942,0.7200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9500
110,0.9038,0.9038,0.9038,0.7500,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9545
120,0.8622,0.8622,0.8622,0.6200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9583
130,0.8814,0.8814,0.8814,0.7200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9615
140,0.9038,0.9038,0.9038,0.7700,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9643
150,0.9135,0.9135,0.9135,0.8000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9667
160,0.9311,0.9311,0.9311,0.8300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9688
170,0.9359,0.9359,0.9359,0.8400,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9706
180,0.9359,0.9359,0.9359,0.8200,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9722
190,0.9471,0.9471,0.9471,0.8600,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9737
200,0.9391,0.9391,0.9391,0.8400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9750
210,0.9375,0.9375,0.9375,0.8400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9762
220,0.9455,0.9455,0.9455,0.8700,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.9773
230,0.9391,0.9391,0.9391,0.8400,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9783
240,0.9391,0.9391,0.9391,0.8400,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9792
250,0.9583,0.9583,0.9583,0.8800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9800
260,0.9583,0.9583,0.9583,0.8800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9808
270,0.9551,0.9551,0.9551,0.8700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9815
280,0.9599,0.9599,0.9599,0.8800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9821
290,0.9663,0.9663,0.9663,0.9100,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9828
300,0.9599,0.9599,0.9599,0.8900,0.9800,0.2120,1.0000,0.1920,1.0000,500,0.9833
