n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7010,0.7010,0.7010,0.1100,0.4000,0.7000,1.0000,0.1000,1.0000,20,0.6000
20,0.7845,0.7845,0.7845,0.2400,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.8000
30,0.8462,0.8462,0.8462,0.3700,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.8667
40,0.8450,0.8450,0.8450,0.4400,0.7500,0.6000,1.0000,0.3500,1.0000,20,0.9000
50,0.8269,0.8269,0.8269,0.4700,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9200
60,0.8571,0.8571,0.8571,0.5000,0.7000,0.5500,1.0000,0.2500,1.0000,20,0.9333
70,0.9201,0.9201,0.9201,0.6900,0.6500,0.6000,1.0000,0.2500,1.0000,20,0.9429
80,0.9237,0.9237,0.9237,0.7500,0.7500,0.5500,1.0000,0.3000,1.0000,20,0.9500
90,0.8910,0.8910,0.8910,0.6300,0.7500,0.3500,1.0000,0.1000,1.0000,20,0.9556
100,0.9237,0.9237,0.9237,0.7700,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9600
110,0.9310,0.9310,0.9310,0.7700,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9636
120,0.9455,0.9455,0.9455,0.8100,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9667
130,0.9516,0.9516,0.9516,0.8300,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9692
140,0.9661,0.9661,0.9661,0.8700,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9714
150,0.9564,0.9564,0.9564,0.8200,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9733
160,0.9613,0.9613,0.9613,0.8400,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9750
170,0.9588,0.9588,0.9588,0.8300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9765
180,0.9540,0.9540,0.9540,0.8100,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9778
190,0.9564,0.9564,0.9564,0.8200,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9789
200,0.9588,0.9588,0.9588,0.8400,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9800
210,0.9504,0.9504,0.9504,0.8200,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9810
220,0.9770,0.9770,0.9770,0.9000,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9818
230,0.9673,0.9673,0.9673,0.8600,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9826
240,0.9734,0.9734,0.9734,0.8800,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9833
250,0.9734,0.9734,0.9734,0.8800,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9840
260,0.9903,0.9903,0.9903,0.9300,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9846
270,0.9540,0.9540,0.9540,0.8100,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9852
280,0.9576,0.9576,0.9576,0.7500,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9857
290,0.9746,0.9746,0.9746,0.8900,0.9500,0.8500,1.0000,0.8000,1.0000,20,0.9862
300,0.9927,0.9927,0.9927,0.9500,0.9260,0.6880,1.0000,0.6140,1.0000,500,0.9867
