n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6849,0.6849,0.6849,0.3000,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.6000
20,0.7814,0.7814,0.7814,0.3200,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.8000
30,0.7916,0.7916,0.7916,0.3600,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8667
40,0.7522,0.7522,0.7522,0.3800,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9000
50,0.7713,0.7713,0.7713,0.3700,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9200
60,0.7738,0.7738,0.7738,0.4200,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9333
70,0.7649,0.7649,0.7649,0.4000,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9429
80,0.7726,0.7726,0.7726,0.4000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9500
90,0.7522,0.7522,0.7522,0.3400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9556
100,0.8145,0.8145,0.8145,0.5300,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9600
110,0.8208,0.8208,0.8208,0.5200,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9636
120,0.7853,0.7853,0.7853,0.5000,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9667
130,0.8018,0.8018,0.8018,0.5300,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9692
140,0.7992,0.7992,0.7992,0.5400,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9714
150,0.8221,0.8221,0.8221,0.5500,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9733
160,0.8247,0.8247,0.8247,0.5300,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9750
170,0.8183,0.8183,0.8183,0.5000,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9765
180,0.8501,0.8501,0.8501,0.5800,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9778
190,0.8513,0.8513,0.8513,0.5900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9789
200,0.8577,0.8577,0.8577,0.6600,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9800
210,0.8323,0.8323,0.8323,0.5600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9810
220,0.8551,0.8551,0.8551,0.6100,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9818
230,0.8399,0.8399,0.8399,0.6000,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9826
240,0.8539,0.8539,0.8539,0.6200,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9833
250,0.8602,0.8602,0.8602,0.6300,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9840
260,0.8907,0.8907,0.8907,0.7200,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9846
270,0.9060,0.9060,0.9060,0.7000,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9852
280,0.8806,0.8806,0.8806,0.6500,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9857
290,0.9034,0.9034,0.9034,0.7100,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9862
300,0.9238,0.9238,0.9238,0.7800,0.9320,0.4740,1.0000,0.4060,1.0000,500,0.9867
