n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.7000,0.4000,1.0000,0.1000,1.0000,20,0.4000
20,0.7681,0.7681,0.7681,0.4300,0.7000,0.4000,1.0000,0.1000,1.0000,20,0.7000
30,0.8405,0.8405,0.8405,0.6200,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8000
40,0.8750,0.8750,0.8750,0.6800,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.8500
50,0.8339,0.8339,0.8339,0.5600,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.8800
60,0.8602,0.8602,0.8602,0.6900,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9000
70,0.8931,0.8931,0.8931,0.7700,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9143
80,0.8914,0.8914,0.8914,0.7300,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9250
90,0.8914,0.8914,0.8914,0.7400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9333
100,0.8734,0.8734,0.8734,0.6800,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9400
110,0.9079,0.9079,0.9079,0.7800,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9455
120,0.9178,0.9178,0.9178,0.8000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9500
130,0.9293,0.9293,0.9293,0.8200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9538
140,0.9276,0.9276,0.9276,0.8200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9571
150,0.9062,0.9062,0.9062,0.7600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9600
160,0.9178,0.9178,0.9178,0.8000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9625
170,0.9391,0.9391,0.9391,0.8700,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9647
180,0.9441,0.9441,0.9441,0.8600,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9667
190,0.9326,0.9326,0.9326,0.8200,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9684
200,0.9293,0.9293,0.9293,0.8200,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9700
210,0.9161,0.9161,0.9161,0.8000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9714
220,0.9342,0.9342,0.9342,0.8400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9727
230,0.9457,0.9457,0.9457,0.8700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9739
240,0.9391,0.9391,0.9391,0.8300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9750
250,0.9309,0.9309,0.9309,0.8100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9760
260,0.9359,0.9359,0.9359,0.8300,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9769
270,0.9293,0.9293,0.9293,0.8100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9778
280,0.9309,0.9309,0.9309,0.8100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9786
290,0.9309,0.9309,0.9309,0.8000,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9793
300,0.9424,0.9424,0.9424,0.8400,0.9820,0.2900,1.0000,0.2720,1.0000,500,0.9800
