n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7868,0.7868,0.7868,0.3600,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.6000
20,0.7835,0.7835,0.7835,0.5200,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8000
30,0.7964,0.7964,0.7964,0.5000,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.8667
40,0.8352,0.8352,0.8352,0.5600,0.7500,0.4500,1.0000,0.2000,1.0000,20,0.9000
50,0.8045,0.8045,0.8045,0.5300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9200
60,0.8465,0.8465,0.8465,0.6200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9333
70,0.8675,0.8675,0.8675,0.6100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9429
80,0.8788,0.8788,0.8788,0.6300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9500
90,0.8691,0.8691,0.8691,0.6100,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9556
100,0.9031,0.9031,0.9031,0.7100,0.7500,0.4500,1.0000,0.2000,1.0000,20,0.9600
110,0.8837,0.8837,0.8837,0.7000,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9636
120,0.8950,0.8950,0.8950,0.7000,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9667
130,0.9225,0.9225,0.9225,0.7800,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9692
140,0.9386,0.9386,0.9386,0.8200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9714
150,0.8578,0.8578,0.8578,0.5500,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9733
160,0.8756,0.8756,0.8756,0.5700,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9750
170,0.8659,0.8659,0.8659,0.5700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9765
180,0.8934,0.8934,0.8934,0.6600,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9778
190,0.8821,0.8821,0.8821,0.6600,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9789
200,0.8837,0.8837,0.8837,0.6800,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
210,0.8934,0.8934,0.8934,0.6300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9810
220,0.8982,0.8982,0.8982,0.6600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9818
230,0.8982,0.8982,0.8982,0.6600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9826
240,0.9031,0.9031,0.9031,0.7000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9833
250,0.9144,0.9144,0.9144,0.7200,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9840
260,0.9192,0.9192,0.9192,0.7300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9208,0.9208,0.9208,0.7600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9852
280,0.9160,0.9160,0.9160,0.7400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9857
290,0.9273,0.9273,0.9273,0.7800,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9862
300,0.9208,0.9208,0.9208,0.7600,0.9860,0.3360,1.0000,0.3220,1.0000,500,0.9867
