n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6503,0.6503,0.6503,0.1500,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.6000
20,0.7432,0.7432,0.7432,0.3500,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.8000
30,0.8348,0.8348,0.8348,0.5700,0.7500,0.3500,1.0000,0.1000,1.0000,20,0.8667
40,0.8606,0.8606,0.8606,0.5500,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9000
50,0.8735,0.8735,0.8735,0.5100,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9200
60,0.8761,0.8761,0.8761,0.5200,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9333
70,0.8890,0.8890,0.8890,0.5600,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9429
80,0.8955,0.8955,0.8955,0.6100,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9500
90,0.8929,0.8929,0.8929,0.6200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9556
100,0.9006,0.9006,0.9006,0.6500,0.8000,0.3000,1.0000,0.1000,1.0000,20,0.9600
110,0.9019,0.9019,0.9019,0.6500,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9636
120,0.8916,0.8916,0.8916,0.6400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9667
130,0.9084,0.9084,0.9084,0.6000,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9692
140,0.9213,0.9213,0.9213,0.6600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9714
150,0.9316,0.9316,0.9316,0.7100,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9733
160,0.9342,0.9342,0.9342,0.7300,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9750
170,0.9381,0.9381,0.9381,0.7800,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9765
180,0.8877,0.8877,0.8877,0.5900,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9778
190,0.9329,0.9329,0.9329,0.7300,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9789
200,0.9471,0.9471,0.9471,0.8000,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9800
210,0.9497,0.9497,0.9497,0.8200,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9810
220,0.9677,0.9677,0.9677,0.8900,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9818
230,0.9677,0.9677,0.9677,0.8900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9826
240,0.9716,0.9716,0.9716,0.9000,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9833
250,0.9742,0.9742,0.9742,0.9100,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9840
260,0.9768,0.9768,0.9768,0.9100,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9846
270,0.9677,0.9677,0.9677,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9852
280,0.9690,0.9690,0.9690,0.8900,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9857
290,0.9729,0.9729,0.9729,0.9100,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9862
300,0.9794,0.9794,0.9794,0.9300,0.9520,0.5440,1.0000,0.4960,1.0000,500,0.9867
