n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7820,0.7820,0.7820,0.3200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.6000
20,0.9024,0.9024,0.9024,0.6300,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.8000
30,0.9290,0.9290,0.9290,0.7200,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.8667
40,0.9493,0.9493,0.9493,0.7900,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9000
50,0.9544,0.9544,0.9544,0.7700,0.8000,0.7000,1.0000,0.5000,1.0000,20,0.9200
60,0.9531,0.9531,0.9531,0.8300,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9333
70,0.9062,0.9062,0.9062,0.6200,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9429
80,0.9594,0.9594,0.9594,0.8300,0.8500,0.8000,1.0000,0.6500,1.0000,20,0.9500
90,0.9785,0.9785,0.9785,0.9000,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9556
100,0.9873,0.9873,0.9873,0.9300,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9600
110,0.9772,0.9772,0.9772,0.9000,1.0000,0.8500,1.0000,0.8500,1.0000,20,0.9636
120,0.9734,0.9734,0.9734,0.9200,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9667
130,0.9721,0.9721,0.9721,0.9200,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9692
140,0.9848,0.9848,0.9848,0.9400,0.9000,0.8000,1.0000,0.7000,1.0000,20,0.9714
150,0.9886,0.9886,0.9886,0.9500,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9733
160,0.9861,0.9861,0.9861,0.9400,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9750
170,0.9873,0.9873,0.9873,0.9500,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9765
180,0.9582,0.9582,0.9582,0.8600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9778
190,0.9823,0.9823,0.9823,0.9100,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9789
200,0.9620,0.9620,0.9620,0.8300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
210,0.9594,0.9594,0.9594,0.8200,1.0000,0.8000,1.0000,0.8000,1.0000,20,0.9810
220,0.9759,0.9759,0.9759,0.8900,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9818
230,0.9835,0.9835,0.9835,0.9200,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9826
240,0.9861,0.9861,0.9861,0.9300,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9833
250,0.9924,0.9924,0.9924,0.9600,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9840
260,0.9873,0.9873,0.9873,0.9400,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9846
270,0.9810,0.9810,0.9810,0.9100,1.0000,0.8000,1.0000,0.8000,1.0000,20,0.9852
280,0.9810,0.9810,0.9810,0.9200,0.9500,0.8000,1.0000,0.7500,1.0000,20,0.9857
290,0.9848,0.9848,0.9848,0.9300,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9862
300,0.9911,0.9911,0.9911,0.9300,0.9920,0.6860,1.0000,0.6780,1.0000,500,0.9867
