n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6377,0.6377,0.6377,0.1300,0.5500,0.7500,1.0000,0.3000,1.0000,20,0.6000
20,0.7657,0.7657,0.7657,0.3200,0.6000,0.5500,1.0000,0.1500,1.0000,20,0.8000
30,0.8176,0.8176,0.8176,0.4000,0.5000,0.7000,1.0000,0.2000,1.0000,20,0.8667
40,0.8152,0.8152,0.8152,0.3600,0.5500,0.5500,1.0000,0.1000,1.0000,20,0.9000
50,0.8357,0.8357,0.8357,0.4800,0.5500,0.8000,1.0000,0.3500,1.0000,20,0.9200
60,0.8176,0.8176,0.8176,0.4300,0.6000,0.8000,1.0000,0.4000,1.0000,20,0.9333
70,0.8152,0.8152,0.8152,0.4300,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.9429
80,0.8092,0.8092,0.8092,0.4300,0.6500,0.8500,1.0000,0.5000,1.0000,20,0.9500
90,0.8527,0.8527,0.8527,0.5200,0.7500,0.5500,1.0000,0.3000,1.0000,20,0.9556
100,0.8285,0.8285,0.8285,0.5100,0.6500,0.8500,1.0000,0.5000,1.0000,20,0.9600
110,0.8128,0.8128,0.8128,0.5100,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9636
120,0.8176,0.8176,0.8176,0.3500,0.6500,0.7500,1.0000,0.4000,1.0000,20,0.9667
130,0.7874,0.7874,0.7874,0.3600,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.9692
140,0.8225,0.8225,0.8225,0.4400,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9714
150,0.8333,0.8333,0.8333,0.4400,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.9733
160,0.8285,0.8285,0.8285,0.4400,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9750
170,0.8563,0.8563,0.8563,0.5600,0.8000,0.7000,1.0000,0.5000,1.0000,20,0.9765
180,0.8563,0.8563,0.8563,0.5900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9778
190,0.8357,0.8357,0.8357,0.5600,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9789
200,0.8285,0.8285,0.8285,0.5100,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9800
210,0.7488,0.7488,0.7488,0.1400,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9810
220,0.8007,0.8007,0.8007,0.4500,1.0000,0.8000,1.0000,0.8000,1.0000,20,0.9818
230,0.7814,0.7814,0.7814,0.4300,0.9500,0.8500,1.0000,0.8000,1.0000,20,0.9826
240,0.7778,0.7778,0.7778,0.4100,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9833
250,0.7971,0.7971,0.7971,0.4500,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9840
260,0.8007,0.8007,0.8007,0.3900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9846
270,0.8237,0.8237,0.8237,0.4300,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9852
280,0.8104,0.8104,0.8104,0.4100,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9857
290,0.8200,0.8200,0.8200,0.3800,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9862
300,0.8128,0.8128,0.8128,0.4000,0.9520,0.5760,1.0000,0.5280,1.0000,500,0.9867
