n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7692,0.7692,0.7692,0.2600,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.5000
20,0.8753,0.8753,0.8753,0.5200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.7500
30,0.8859,0.8859,0.8859,0.6100,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.8333
40,0.8952,0.8952,0.8952,0.6600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.8750
50,0.9019,0.9019,0.9019,0.6700,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9000
60,0.9125,0.9125,0.9125,0.7200,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9167
70,0.9218,0.9218,0.9218,0.7300,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9286
80,0.9058,0.9058,0.9058,0.6800,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.9375
90,0.9178,0.9178,0.9178,0.6900,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9444
100,0.9204,0.9204,0.9204,0.7300,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9500
110,0.9390,0.9390,0.9390,0.7800,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9545
120,0.9642,0.9642,0.9642,0.8600,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9583
130,0.9536,0.9536,0.9536,0.8200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9615
140,0.9642,0.9642,0.9642,0.8500,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9643
150,0.9695,0.9695,0.9695,0.8700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9667
160,0.9721,0.9721,0.9721,0.8900,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9688
170,0.9721,0.9721,0.9721,0.8800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9706
180,0.9642,0.9642,0.9642,0.8600,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9722
190,0.9642,0.9642,0.9642,0.8600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9737
200,0.9682,0.9682,0.9682,0.8700,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9750
210,0.9589,0.9589,0.9589,0.8400,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9762
220,0.9655,0.9655,0.9655,0.8600,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9773
230,0.9655,0.9655,0.9655,0.8700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9783
240,0.9642,0.9642,0.9642,0.8500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9792
250,0.9775,0.9775,0.9775,0.9100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9800
260,0.9735,0.9735,0.9735,0.8900,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9808
270,0.9708,0.9708,0.9708,0.8700,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9815
280,0.9748,0.9748,0.9748,0.9000,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9821
290,0.9775,0.9775,0.9775,0.9000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9828
300,0.9775,0.9775,0.9775,0.9100,0.9460,0.5880,1.0000,0.5340,1.0000,500,0.9833
