n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7371,0.7371,0.7371,0.4100,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.5000
20,0.7072,0.7072,0.7072,0.3000,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.7500
30,0.7288,0.7288,0.7288,0.3900,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.8333
40,0.7055,0.7055,0.7055,0.4000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.8750
50,0.7321,0.7321,0.7321,0.3400,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9000
60,0.7105,0.7105,0.7105,0.3900,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9167
70,0.7338,0.7338,0.7338,0.4400,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9286
80,0.7887,0.7887,0.7887,0.5300,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9375
90,0.8070,0.8070,0.8070,0.6100,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9444
100,0.8037,0.8037,0.8037,0.5500,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9500
110,0.8253,0.8253,0.8253,0.5800,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9545
120,0.8353,0.8353,0.8353,0.5600,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9583
130,0.8652,0.8652,0.8652,0.6600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9615
140,0.8569,0.8569,0.8569,0.6600,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9643
150,0.8602,0.8602,0.8602,0.7000,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9667
160,0.8852,0.8852,0.8852,0.7500,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9688
170,0.8902,0.8902,0.8902,0.7600,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9706
180,0.8952,0.8952,0.8952,0.7800,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9722
190,0.8819,0.8819,0.8819,0.7700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9737
200,0.8985,0.8985,0.8985,0.7800,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9750
210,0.8952,0.8952,0.8952,0.7500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9762
220,0.8652,0.8652,0.8652,0.7000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9773
230,0.8885,0.8885,0.8885,0.7700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9783
240,0.9118,0.9118,0.9118,0.8100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9792
250,0.9334,0.9334,0.9334,0.8700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
260,0.9351,0.9351,0.9351,0.8400,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9808
270,0.8686,0.8686,0.8686,0.6500,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9815
280,0.9235,0.9235,0.9235,0.8300,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9821
290,0.9401,0.9401,0.9401,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9828
300,0.9567,0.9567,0.9567,0.9000,0.9920,0.4040,1.0000,0.3960,1.0000,500,0.9833
