n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6495,0.6495,0.6495,0.2600,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.6000
20,0.7410,0.7410,0.7410,0.3000,0.7500,0.3500,1.0000,0.1000,1.0000,20,0.8000
30,0.7616,0.7616,0.7616,0.4000,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.8667
40,0.7912,0.7912,0.7912,0.4500,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.9000
50,0.7564,0.7564,0.7564,0.4100,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9200
60,0.8028,0.8028,0.8028,0.4600,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9333
70,0.8750,0.8750,0.8750,0.5900,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9429
80,0.8222,0.8222,0.8222,0.4700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9500
90,0.8660,0.8660,0.8660,0.5800,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9556
100,0.8080,0.8080,0.8080,0.4800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9600
110,0.8428,0.8428,0.8428,0.5500,0.8000,0.3000,1.0000,0.1000,1.0000,20,0.9636
120,0.8621,0.8621,0.8621,0.5800,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9667
130,0.8879,0.8879,0.8879,0.6200,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9692
140,0.8776,0.8776,0.8776,0.6100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9714
150,0.8750,0.8750,0.8750,0.5800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9733
160,0.8827,0.8827,0.8827,0.6300,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9750
170,0.7796,0.7796,0.7796,0.3800,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9765
180,0.8235,0.8235,0.8235,0.4500,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9778
190,0.8247,0.8247,0.8247,0.4900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9789
200,0.8479,0.8479,0.8479,0.4500,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9800
210,0.8724,0.8724,0.8724,0.5900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9810
220,0.8943,0.8943,0.8943,0.6300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9818
230,0.9201,0.9201,0.9201,0.6900,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9826
240,0.9240,0.9240,0.9240,0.7200,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9833
250,0.9356,0.9356,0.9356,0.7300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9840
260,0.9394,0.9394,0.9394,0.7800,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9420,0.9420,0.9420,0.8200,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9852
280,0.9369,0.9369,0.9369,0.7800,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9857
290,0.9356,0.9356,0.9356,0.7700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9862
300,0.9420,0.9420,0.9420,0.8000,0.9720,0.3780,1.0000,0.3500,1.0000,500,0.9867
