n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.5000
20,0.7468,0.7468,0.7468,0.4100,0.6500,0.4000,1.0000,0.0500,1.0000,20,0.7500
30,0.7692,0.7692,0.7692,0.4800,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.8333
40,0.7772,0.7772,0.7772,0.4600,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.8750
50,0.7260,0.7260,0.7260,0.3900,0.7000,0.3500,1.0000,0.0500,1.0000,20,0.9000
60,0.7548,0.7548,0.7548,0.4500,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9167
70,0.7452,0.7452,0.7452,0.3900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9286
80,0.7708,0.7708,0.7708,0.4500,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9375
90,0.7772,0.7772,0.7772,0.5400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9444
100,0.7708,0.7708,0.7708,0.5500,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9500
110,0.8397,0.8397,0.8397,0.6300,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9545
120,0.8397,0.8397,0.8397,0.6000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9583
130,0.8638,0.8638,0.8638,0.6700,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9615
140,0.8686,0.8686,0.8686,0.6800,0.9500,0.1000,1.0000,0.0500,1.0000,20,0.9643
150,0.8429,0.8429,0.8429,0.6700,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9667
160,0.8237,0.8237,0.8237,0.6000,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9688
170,0.8542,0.8542,0.8542,0.6600,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9706
180,0.8558,0.8558,0.8558,0.6900,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9722
190,0.8542,0.8542,0.8542,0.6700,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9737
200,0.8590,0.8590,0.8590,0.6800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9750
210,0.9103,0.9103,0.9103,0.7900,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9762
220,0.9199,0.9199,0.9199,0.8000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9773
230,0.9247,0.9247,0.9247,0.8200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9783
240,0.9263,0.9263,0.9263,0.8100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9792
250,0.9231,0.9231,0.9231,0.8000,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9800
260,0.9199,0.9199,0.9199,0.8300,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9808
270,0.9295,0.9295,0.9295,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9815
280,0.9359,0.9359,0.9359,0.8300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9821
290,0.9375,0.9375,0.9375,0.8400,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9828
300,0.9423,0.9423,0.9423,0.8600,1.0000,0.2420,1.0000,0.2420,1.0000,500,0.9833
