n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.5612,0.5612,0.5612,0.0400,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.5000
20,0.7447,0.7447,0.7447,0.3500,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.7500
30,0.7154,0.7154,0.7154,0.3500,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.8333
40,0.7633,0.7633,0.7633,0.3900,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.8750
50,0.7832,0.7832,0.7832,0.4800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9000
60,0.8059,0.8059,0.8059,0.5100,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9167
70,0.8032,0.8032,0.8032,0.4900,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9286
80,0.8457,0.8457,0.8457,0.5600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9375
90,0.7832,0.7832,0.7832,0.4400,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9444
100,0.8364,0.8364,0.8364,0.5800,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9500
110,0.8285,0.8285,0.8285,0.5500,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9545
120,0.8285,0.8285,0.8285,0.5400,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9583
130,0.8537,0.8537,0.8537,0.6000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9615
140,0.7726,0.7726,0.7726,0.3800,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9643
150,0.8803,0.8803,0.8803,0.6300,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9667
160,0.8763,0.8763,0.8763,0.6100,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9688
170,0.8617,0.8617,0.8617,0.5900,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9706
180,0.8697,0.8697,0.8697,0.5500,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9722
190,0.8790,0.8790,0.8790,0.5900,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9737
200,0.8910,0.8910,0.8910,0.6100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9750
210,0.9082,0.9082,0.9082,0.6600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9762
220,0.9136,0.9136,0.9136,0.6600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9773
230,0.9202,0.9202,0.9202,0.7100,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9783
240,0.9162,0.9162,0.9162,0.6700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9792
250,0.9082,0.9082,0.9082,0.6600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9800
260,0.9069,0.9069,0.9069,0.6300,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9808
270,0.9029,0.9029,0.9029,0.6100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9815
280,0.9029,0.9029,0.9029,0.6000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9821
290,0.8790,0.8790,0.8790,0.5400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9828
300,0.8923,0.8923,0.8923,0.5700,0.9620,0.4400,1.0000,0.4020,1.0000,500,0.9833
