n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7205,0.7205,0.7205,0.2600,0.6000,0.4500,1.0000,0.0500,1.0000,20,0.5000
20,0.7065,0.7065,0.7065,0.2600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.7500
30,0.7407,0.7407,0.7407,0.3800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.8333
40,0.6832,0.6832,0.6832,0.2300,0.7000,0.5000,1.0000,0.2000,1.0000,20,0.8750
50,0.7019,0.7019,0.7019,0.3100,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9000
60,0.7811,0.7811,0.7811,0.4000,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9167
70,0.8214,0.8214,0.8214,0.4500,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9286
80,0.8261,0.8261,0.8261,0.4900,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9375
90,0.8323,0.8323,0.8323,0.5300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9444
100,0.8354,0.8354,0.8354,0.5500,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9500
110,0.8509,0.8509,0.8509,0.5800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9545
120,0.8540,0.8540,0.8540,0.6000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9583
130,0.8711,0.8711,0.8711,0.6300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9615
140,0.8261,0.8261,0.8261,0.5500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9643
150,0.8618,0.8618,0.8618,0.6300,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9667
160,0.8540,0.8540,0.8540,0.6100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9688
170,0.8820,0.8820,0.8820,0.6600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9706
180,0.8696,0.8696,0.8696,0.6500,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9722
190,0.8960,0.8960,0.8960,0.7100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9737
200,0.9084,0.9084,0.9084,0.7800,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9750
210,0.8059,0.8059,0.8059,0.2600,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9762
220,0.9006,0.9006,0.9006,0.6500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9773
230,0.8851,0.8851,0.8851,0.6300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9783
240,0.9161,0.9161,0.9161,0.7300,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9792
250,0.9270,0.9270,0.9270,0.7600,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9800
260,0.9363,0.9363,0.9363,0.7900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9808
270,0.9534,0.9534,0.9534,0.8800,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9815
280,0.9550,0.9550,0.9550,0.8700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9821
290,0.9550,0.9550,0.9550,0.8700,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9828
300,0.9534,0.9534,0.9534,0.8800,0.9880,0.3760,1.0000,0.3640,1.0000,500,0.9833
