n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7330,0.7330,0.7330,0.3700,0.7000,0.3000,1.0000,0.0000,1.0000,20,0.6000
20,0.8391,0.8391,0.8391,0.5400,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.8000
30,0.8275,0.8275,0.8275,0.5400,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.8667
40,0.8640,0.8640,0.8640,0.6200,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9000
50,0.8425,0.8425,0.8425,0.6000,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9200
60,0.8557,0.8557,0.8557,0.6000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9333
70,0.8375,0.8375,0.8375,0.6200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9429
80,0.8524,0.8524,0.8524,0.6800,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9500
90,0.8358,0.8358,0.8358,0.6500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9556
100,0.8590,0.8590,0.8590,0.6800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9600
110,0.8839,0.8839,0.8839,0.7500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9636
120,0.9104,0.9104,0.9104,0.7800,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9667
130,0.8955,0.8955,0.8955,0.7500,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9692
140,0.9022,0.9022,0.9022,0.7300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9714
150,0.9154,0.9154,0.9154,0.7600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9733
160,0.9254,0.9254,0.9254,0.8000,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9750
170,0.9071,0.9071,0.9071,0.7500,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9765
180,0.9038,0.9038,0.9038,0.7500,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9778
190,0.8972,0.8972,0.8972,0.7500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9789
200,0.9088,0.9088,0.9088,0.7600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9800
210,0.9270,0.9270,0.9270,0.8100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9810
220,0.9187,0.9187,0.9187,0.8000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9818
230,0.9237,0.9237,0.9237,0.8000,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9826
240,0.9254,0.9254,0.9254,0.8200,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9833
250,0.9370,0.9370,0.9370,0.8400,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9840
260,0.9386,0.9386,0.9386,0.8500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9403,0.9403,0.9403,0.8600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9852
280,0.9502,0.9502,0.9502,0.8900,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9857
290,0.9502,0.9502,0.9502,0.8400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9862
300,0.9436,0.9436,0.9436,0.8200,0.9760,0.3420,1.0000,0.3180,1.0000,500,0.9867
