is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
0,-92.02255907601095,-95.36774903295715,-87.28691424519207,-106.8940905258644,-118.20863334956857,0,0,0
1,-50.94242701858121,-53.434135438678595,-37.84379494686479,-30.9810829763626,-56.8025040593001,0,0,2
1,-72.12361474738228,-73.97471846507702,-73.30204121445614,-53.571522708781075,-94.11422711171912,0,0,0
0,-93.23239648379369,-95.34104397770548,-62.994151988284464,-85.57502916305594,-112.13064208027903,0,0,0
1,-51.692928299625216,-51.692928299625216,-27.24359919363496,-29.59268874197799,-59.8660080577157,0,0,0
1,-48.537619322163536,-50.74831137507522,-44.97941713678019,-35.47171870123594,-58.565708560397866,0,1,0
0,-67.12642930060832,-69.88765759886402,-70.81979103078721,-67.95069796258677,-88.37236660984449,0,0,0
0,-78.4989482486495,-81.88764383581554,-74.7851261461518,-93.37047969850295,-100.93448609249504,0,0,0
1,-50.94242701858122,-53.39858755007601,-27.246835228487004,-30.766843476882062,-34.974908900615816,4,4,4
1,-59.02008886295802,-60.87888546375392,-35.76827925371245,-43.35991825601059,-66.28483673627203,0,0,1
0,-78.4989482486495,-81.88764383581554,-74.7851261461518,-93.37047969850295,-100.93448609249504,0,0,0
1,-50.94242701858122,-53.39858755007601,-27.246835228487004,-30.766843476882062,-34.974908900615816,4,4,4
1,-59.02008886295802,-60.87888546375392,-35.76827925371245,-43.35991825601059,-66.28483673627203,0,0,1
0,-79.70878565643223,-81.81743315034402,-59.705532666071086,-72.05141833569449,-97.62044545625355,0,0,0
1,-51.692928299625216,-51.692928299625216,-27.24359919363496,-29.59268874197799,-49.468800349316524,0,1,3
1,-48.6807199606763,-50.95423389909986,-35.76753183255136,-49.0437280964053,-49.01377180204253,1,1,1
0,-82.27837070445081,-85.09058141126724,-83.6328266630105,-83.86063842282871,-101.87515726001341,0,0,2
0,-66.15310928766553,-69.4951043496453,-74.78512614615181,-93.37047969850296,-88.58864713151107,0,0,0
1,-51.06121045367037,-53.563557550354204,-28.143095853582484,-31.13505907786567,-49.10693150134593,1,1,1
1,-58.15929994196303,-60.06907895131966,-62.01228427210016,-43.288610822213606,-76.76298522359308,0,0,0
0,-66.15310928766553,-69.4951043496453,-74.78512614615181,-93.37047969850296,-88.58864713151107,0,0,0
1,-51.06121045367037,-53.563557550354204,-28.143095853582484,-31.13505907786567,-49.10693150134593,1,1,1
1,-58.15929994196303,-60.06907895131966,-62.01228427210016,-43.288610822213606,-76.76298522359308,0,0,0
0,-67.36294669544824,-69.47159418936003,-59.705532666071086,-72.0514183356945,-85.27460649526957,0,0,0
1,-51.76636672111922,-51.76636672111922,-36.45615704110843,-31.20575363473033,-62.70321383345175,0,0,0
1,-48.6881001536952,-50.06000867448843,-44.977622496798595,-35.315915683972534,-51.7841791943356,1,1,1
0,-71.99617363276975,-72.89860533022956,-63.39850328127083,-69.0098237118173,-87.54998871435127,0,0,1
1,-74.96271162312406,-74.96271162312406,-44.97652392452778,-56.70087670744242,-84.98993289768268,0,0,1
1,-48.14066534692999,-50.3768485767383,-36.45990529130917,-34.76807278981386,-46.65410368538274,1,2,1
0,-53.45816746374845,-56.20159322225035,-55.43161336307868,-54.93275934756173,-66.62191556987234,0,0,1
0,-64.95787319533629,-68.24248034864716,-65.9214393257123,-82.96821226488211,-84.73430499304997,0,0,0
1,-50.94242701858121,-53.3446149975499,-27.246835228487004,-30.712870924355954,-45.57622658161626,0,2,4
1,-57.20123189578318,-59.111010905139814,-35.76718246120077,-41.631192098931315,-64.46565073134369,0,0,1
0,-64.95787319533629,-68.24248034864716,-65.9214393257123,-82.96821226488211,-84.73430499304997,0,0,0
1,-50.94242701858121,-53.3446149975499,-27.246835228487004,-30.712870924355954,-45.57622658161626,0,2,4
1,-57.20123189578318,-59.111010905139814,-35.76718246120077,-41.631192098931315,-64.46565073134369,0,0,1
0,-66.167710603119,-68.17226966317563,-48.88573435659918,-58.41612421752511,-80.83343091009876,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-62.703213833451755,0,0,0
1,-47.95974638379309,-50.21414555783272,-45.95602796930368,-39.78811033092638,-58.28081887178447,0,1,0
0,-81.66503469999289,-84.40076757539363,-110.00113353499735,-81.23628358919177,-114.66537476049209,0,0,0
0,-92.02255907601095,-95.33436625920561,-87.28691424519207,-106.86663690221943,-118.20863334956857,0,0,0
1,-51.06121045367037,-53.53748380804915,-37.84235003487208,-31.093481173063076,-45.93473113411034,2,2,2
1,-72.29236411245466,-74.19445023871013,-67.55366643796043,-67.44670592554561,-84.51127448167229,0,0,4
0,-92.02255907601095,-95.33436625920561,-87.28691424519207,-106.86663690221943,-118.20863334956857,0,0,0
1,-51.06121045367037,-53.53748380804915,-37.84235003487208,-31.093481173063076,-45.93473113411034,2,2,2
1,-72.29236411245466,-74.19445023871013,-67.55366643796043,-67.44670592554561,-84.51127448167229,0,0,4
0,-93.23239648379366,-95.30766120395391,-62.994151988284464,-85.54757553941097,-112.130642080279,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-59.23747793065203,0,1,0
1,-48.00380633475522,-50.23998956456352,-35.766808106998255,-39.05843360582648,-48.33664105845551,1,1,1
0,-67.74991284708904,-70.49333860559094,-64.6420537553148,-68.7178117542307,-83.67679307088376,0,0,1
0,-64.95787319533629,-68.22626274584182,-63.96532783667989,-79.68429440598905,-84.14747154634026,0,0,0
1,-50.942427018581206,-53.33124288354633,-27.245390316494284,-30.699498810352395,-45.57579310801844,0,2,4
1,-57.20123189578318,-59.111010905139814,-35.76718246120077,-41.631192098931315,-64.46565073134369,0,0,1
0,-64.95787319533629,-68.22626274584182,-63.96532783667989,-79.68429440598905,-84.14747154634026,0,0,0
1,-50.942427018581206,-53.33124288354633,-27.245390316494284,-30.699498810352395,-45.57579310801844,0,2,4
1,-57.20123189578318,-59.111010905139814,-35.76718246120077,-41.631192098931315,-64.46565073134369,0,0,1
0,-66.16771060311902,-68.1560520603703,-48.88573435659918,-58.3652330431806,-80.83343091009877,0,0,0
