n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7706,0.7706,0.7706,0.3200,0.4500,0.7000,1.0000,0.1500,1.0000,20,0.6000
20,0.9125,0.9125,0.9125,0.6700,0.6000,0.4000,1.0000,0.0000,1.0000,20,0.8000
30,0.8647,0.8647,0.8647,0.6100,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.8667
40,0.8488,0.8488,0.8488,0.5300,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9000
50,0.8700,0.8700,0.8700,0.5500,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9200
60,0.8912,0.8912,0.8912,0.5900,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9333
70,0.8621,0.8621,0.8621,0.5400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9429
80,0.8289,0.8289,0.8289,0.5000,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9500
90,0.8355,0.8355,0.8355,0.4800,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9556
100,0.8806,0.8806,0.8806,0.6000,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9600
110,0.8554,0.8554,0.8554,0.5400,0.7500,0.5000,1.0000,0.2500,1.0000,20,0.9636
120,0.8634,0.8634,0.8634,0.5300,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9667
130,0.9019,0.9019,0.9019,0.6500,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9692
140,0.8926,0.8926,0.8926,0.6500,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9714
150,0.9602,0.9602,0.9602,0.8300,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9733
160,0.9523,0.9523,0.9523,0.8000,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9750
170,0.9483,0.9483,0.9483,0.8200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9765
180,0.9350,0.9350,0.9350,0.7300,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9778
190,0.9310,0.9310,0.9310,0.7800,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9789
200,0.9430,0.9430,0.9430,0.8000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9800
210,0.9523,0.9523,0.9523,0.8300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9810
220,0.9562,0.9562,0.9562,0.8300,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9818
230,0.9536,0.9536,0.9536,0.8300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9826
240,0.9416,0.9416,0.9416,0.8100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9833
250,0.9536,0.9536,0.9536,0.8500,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9840
260,0.9483,0.9483,0.9483,0.8400,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9846
270,0.9629,0.9629,0.9629,0.8700,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9852
280,0.9602,0.9602,0.9602,0.8600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9857
290,0.9602,0.9602,0.9602,0.8500,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9862
300,0.9430,0.9430,0.9430,0.8300,0.9740,0.4940,1.0000,0.4680,1.0000,500,0.9867
