n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.5646,0.5646,0.5646,0.0800,0.6000,0.5500,1.0000,0.1500,1.0000,20,0.6000
20,0.7626,0.7626,0.7626,0.0600,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.8000
30,0.7638,0.7638,0.7638,0.1400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.8667
40,0.7663,0.7663,0.7663,0.2800,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9000
50,0.7491,0.7491,0.7491,0.3300,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9200
60,0.7651,0.7651,0.7651,0.2700,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9333
70,0.8106,0.8106,0.8106,0.2700,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9429
80,0.8339,0.8339,0.8339,0.2300,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9500
90,0.8782,0.8782,0.8782,0.3700,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9556
100,0.8819,0.8819,0.8819,0.4300,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9600
110,0.8758,0.8758,0.8758,0.4900,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9636
120,0.8721,0.8721,0.8721,0.4700,0.8500,0.9000,1.0000,0.7500,1.0000,20,0.9667
130,0.8622,0.8622,0.8622,0.4300,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9692
140,0.7934,0.7934,0.7934,0.2700,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9714
150,0.7319,0.7319,0.7319,0.1800,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9733
160,0.8278,0.8278,0.8278,0.3500,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9750
170,0.8364,0.8364,0.8364,0.4300,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9765
180,0.8401,0.8401,0.8401,0.4200,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9778
190,0.7946,0.7946,0.7946,0.2300,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9789
200,0.8229,0.8229,0.8229,0.3500,0.8500,0.8000,1.0000,0.6500,1.0000,20,0.9800
210,0.8401,0.8401,0.8401,0.4500,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9810
220,0.8069,0.8069,0.8069,0.4400,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9818
230,0.8487,0.8487,0.8487,0.4200,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9826
240,0.8770,0.8770,0.8770,0.4900,0.7500,0.9000,1.0000,0.6500,1.0000,20,0.9833
250,0.9065,0.9065,0.9065,0.5500,0.9500,0.8500,1.0000,0.8000,1.0000,20,0.9840
260,0.9151,0.9151,0.9151,0.6400,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9846
270,0.8967,0.8967,0.8967,0.6100,0.8500,0.8500,1.0000,0.7000,1.0000,20,0.9852
280,0.8942,0.8942,0.8942,0.5100,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9857
290,0.9225,0.9225,0.9225,0.6600,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9862
300,0.8930,0.8930,0.8930,0.5500,0.9060,0.7220,1.0000,0.6280,1.0000,500,0.9867
