n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.5723,0.5723,0.5723,0.1200,0.8500,0.2000,1.0000,0.0500,1.0000,20,0.5000
20,0.7593,0.7593,0.7593,0.3100,0.7500,0.4500,1.0000,0.2000,1.0000,20,0.7500
30,0.6671,0.6671,0.6671,0.3000,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8333
40,0.7004,0.7004,0.7004,0.3300,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.8750
50,0.6517,0.6517,0.6517,0.3000,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9000
60,0.7554,0.7554,0.7554,0.3900,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9167
70,0.7734,0.7734,0.7734,0.4100,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9286
80,0.7772,0.7772,0.7772,0.4700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9375
90,0.8387,0.8387,0.8387,0.5600,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9444
100,0.8784,0.8784,0.8784,0.5900,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9500
110,0.8720,0.8720,0.8720,0.6000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9545
120,0.8720,0.8720,0.8720,0.5900,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9583
130,0.8592,0.8592,0.8592,0.6100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9615
140,0.8566,0.8566,0.8566,0.6400,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9643
150,0.8796,0.8796,0.8796,0.6600,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9667
160,0.8732,0.8732,0.8732,0.6400,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9688
170,0.8860,0.8860,0.8860,0.6700,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9706
180,0.8988,0.8988,0.8988,0.7200,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9722
190,0.9155,0.9155,0.9155,0.7500,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9737
200,0.9155,0.9155,0.9155,0.6900,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9750
210,0.9168,0.9168,0.9168,0.7100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9762
220,0.9232,0.9232,0.9232,0.7400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9773
230,0.9283,0.9283,0.9283,0.7600,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9783
240,0.9155,0.9155,0.9155,0.7100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9792
250,0.9309,0.9309,0.9309,0.7800,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9800
260,0.8758,0.8758,0.8758,0.7000,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9808
270,0.9001,0.9001,0.9001,0.7100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9815
280,0.9078,0.9078,0.9078,0.7300,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9821
290,0.9091,0.9091,0.9091,0.7400,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9828
300,0.9360,0.9360,0.9360,0.7800,0.9860,0.3120,1.0000,0.2980,1.0000,500,0.9833
