is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
0,-49.78257180714499,-53.019680714922984,-102.40228836969044,-69.99375222437682,-80.50325831805212,0,0,0
1,-52.66285678234313,-56.77436590705005,-34.36634839783913,-39.725411405288746,-54.013963955554594,0,1,2
0,-51.179679470645006,-56.493218650814214,-81.68424911977107,-51.55476031991361,-72.2192183037766,0,0,1
0,-53.06022741963527,-58.990821965453534,-109.51660456962426,-94.11349384182859,-85.91520879052254,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-47.50025147034786,-53.46203693500809,-108.94668744921366,-65.33622122446664,-80.18425770511196,0,0,0
0,-46.53444722798917,-51.66857128562555,-57.74165743223933,-43.015409467196314,-56.925472652061515,0,0,3
1,-48.637890725529964,-53.08206579203184,-57.738972976209475,-42.38322533485715,-65.9595826183928,0,0,0
0,-45.841940873717505,-48.683898435649226,-82.71839328049671,-45.518642803790954,-70.65745885786652,0,0,0
0,-50.83652892807264,-53.73169569372019,-82.7183932804967,-58.511069780643865,-75.65204691222165,0,0,0
1,-47.70423190949789,-51.77855016057352,-57.44627154318686,-47.709811046180626,-61.472377469654226,0,0,1
0,-53.06022741963527,-58.990821965453534,-109.51660456962426,-94.11349384182859,-85.91520879052254,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-47.50025147034786,-53.46203693500809,-108.94668744921366,-65.33622122446664,-80.18425770511196,0,0,0
0,-46.53444722798917,-51.66857128562555,-57.74165743223933,-43.015409467196314,-56.925472652061515,0,0,3
1,-48.637890725529964,-53.08206579203184,-57.738972976209475,-42.38322533485715,-65.9595826183928,0,0,0
0,-45.841940873717505,-48.683898435649226,-82.71839328049671,-45.518642803790954,-70.65745885786652,0,0,0
1,-46.197984775244905,-49.05596066726117,-37.730840491384924,-39.71821997192079,-57.51723692266038,0,0,0
0,-49.225833575877445,-53.44818461152921,-51.89576686534774,-57.50907847769861,-64.79456363548177,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-47.50025147034786,-53.46203693500809,-108.94668744921366,-65.33622122446664,-80.18425770511196,0,0,0
0,-46.53444722798917,-51.66857128562555,-57.74165743223933,-43.015409467196314,-56.925472652061515,0,0,3
1,-48.637890725529964,-53.08206579203184,-57.738972976209475,-42.38322533485715,-65.9595826183928,0,0,0
0,-45.841940873717505,-48.683898435649226,-82.71839328049671,-45.518642803790954,-70.65745885786652,0,0,0
1,-48.857886471706635,-51.86389514829904,-56.15172127585715,-38.14414187172465,-65.70340285446377,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-47.50025147034786,-53.46203693500809,-108.94668744921366,-65.33622122446664,-80.18425770511196,0,0,0
0,-46.53444722798917,-51.66857128562555,-57.74165743223933,-43.015409467196314,-56.925472652061515,0,0,3
1,-48.637890725529964,-53.08206579203184,-57.738972976209475,-42.38322533485715,-65.9595826183928,0,0,0
0,-45.841940873717505,-48.683898435649226,-82.71839328049671,-45.518642803790954,-70.65745885786652,0,0,0
1,-48.857886471706635,-51.86389514829904,-56.15172127585715,-36.56929455721445,-65.70340285446377,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-47.50025147034786,-53.46203693500809,-108.94668744921366,-65.33622122446664,-80.18425770511196,0,0,0
1,-47.88141454688926,-51.941266312721964,-50.191942639983154,-49.00351049607121,-59.47326143608448,0,1,0
0,-47.72857081626877,-50.65169659556264,-57.04318359282077,-40.50781163296753,-64.841525894115,0,0,0
1,-48.857886471706635,-51.86389514829904,-56.15172127585715,-38.14414187172465,-65.70340285446377,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
0,-45.69092914064457,-50.259444867112535,-50.83111769327894,-44.235443905916796,-60.940264448628255,0,0,0
1,-45.36490333508646,-47.903705813711156,-36.66619131931613,-47.44238454940082,-52.89902482808157,0,0,1
1,-48.857886471706635,-51.86389514829904,-56.15172127585715,-38.14414187172465,-65.70340285446377,0,0,0
0,-51.0379312589517,-57.25091816750205,-89.63434434777785,-67.92752446900361,-77.92823456328506,0,0,0
1,-47.05813993907543,-50.10560637833539,-30.10495960042334,-43.78119524774132,-52.623891916402705,0,1,0
1,-48.857886471706635,-51.86389514829904,-56.15172127585715,-38.14414187172465,-65.70340285446377,0,0,0
0,-50.47744092062172,-53.713091642966134,-57.7362807771317,-41.91054104494472,-67.79832515376123,0,0,0
1,-51.76556224111819,-51.76556224111819,-36.45978039106362,-35.78399641068408,-62.70349635843728,0,0,0
1,-43.77804630146168,-46.78983474459914,-35.774729002352515,-42.75085074777647,-49.017403558826885,0,2,0
0,-48.54767354562067,-52.76973923978636,-79.72545317470882,-52.63527685557776,-72.46530949803332,0,0,0
0,-50.82675640768649,-56.513369594618496,-80.42123481504957,-72.1291657878833,-74.95312685220136,0,0,0
1,-43.21877206801899,-49.20953925218118,-60.59190037872751,-46.05990257067557,-57.930606278837516,0,0,1
0,-51.332761075077876,-56.54905872066685,-88.24548083866387,-94.06283827122697,-77.80640532667704,0,0,0
0,-47.46966925883303,-52.19887865021391,-50.19194263998316,-53.01144258332264,-59.06151614802825,0,1,0
1,-43.07622348940845,-45.98112287430588,-36.46782618666343,-43.522690106387735,-40.15362773420857,1,3,1
1,-49.611864224842556,-52.61758755994889,-37.35928850362704,-36.15168754701703,-60.81965077593067,0,0,0
0,-50.82675640768649,-56.513369594618496,-80.42123481504957,-70.86553295827328,-74.95312685220136,0,0,0
1,-43.21877206801899,-49.20953925218118,-60.59190037872751,-46.05990257067557,-57.930606278837516,0,0,1
0,-51.332761075077876,-56.54905872066685,-88.24548083866387,-94.06283827122697,-77.80640532667704,0,0,0
0,-47.46966925883303,-52.19887865021391,-50.19194263998316,-54.96986500841774,-59.06151614802825,0,1,0
1,-43.07622348940845,-45.98112287430588,-36.46782618666343,-43.522690106387735,-40.15362773420857,1,3,1
1,-49.611864224842556,-52.61758755994889,-37.35928850362704,-36.15168754701703,-60.81965077593067,0,0,0
0,-52.66885784230626,-58.35491983453365,-78.118649705744,-61.86689318274684,-76.10445275402947,0,0,0
0,-48.30324234759231,-54.079911512751934,-68.01674699654426,-46.36759353477007,-68.70826644655558,0,0,0
0,-47.46966925883303,-52.19887865021391,-50.19194263998316,-56.379293298588955,-59.06151614802825,0,1,0
1,-43.07622348940845,-45.98112287430588,-36.46782618666343,-43.522690106387735,-40.15362773420857,1,3,1
1,-49.611864224842556,-52.61758755994889,-37.35928850362704,-36.15168754701703,-60.81965077593067,0,0,0
0,-52.66885784230626,-58.35491983453365,-78.118649705744,-61.86689318274684,-76.10445275402947,0,0,0
0,-48.30324234759231,-54.079911512751934,-68.01674699654426,-46.36759353477007,-68.70826644655558,0,0,0
1,-48.32158944994503,-51.509573929619634,-37.359288503627035,-37.74394942805843,-56.063640098233414,0,1,0
1,-49.611864224842556,-52.61758755994889,-37.35928850362704,-36.15168754701703,-60.81965077593067,0,0,0
0,-52.66885784230626,-58.35491983453365,-78.118649705744,-61.86689318274684,-76.10445275402947,0,0,0
0,-49.00570870595295,-52.20748409123597,-119.31917508557906,-80.89567418890677,-84.80146123162666,0,0,0
1,-53.76338633561327,-56.552378134492436,-45.876631711552236,-41.48352973201875,-67.52637584907895,0,0,0
0,-49.00570870595295,-52.20748409123597,-119.31917508557906,-80.89567418890677,-84.80146123162666,0,0,0
1,-51.25911577509701,-51.25911577509701,-27.2493399988275,-47.30881967916251,-59.43391777474526,0,0,0
1,-48.55997388116426,-51.51992421975857,-48.52584038489556,-46.61108547989815,-57.62466455329238,0,2,0
0,-46.37326988479997,-50.457976170371545,-80.41855035901969,-52.10299317745435,-70.49883499250588,0,0,0
0,-49.19282093259415,-54.484124171200435,-68.93046859673585,-55.68562727730702,-69.8719615116149,0,0,0
0,-50.3002009477709,-54.77837212395001,-50.83111769327894,-63.24305940568701,-62.083800352954846,0,1,0
1,-42.985750779053305,-46.09625539772707,-46.569728895863136,-39.13987694399751,-56.956669447812246,0,0,0
1,-46.432372263476964,-49.302291400228896,-45.87663171155222,-36.2437760979992,-56.729625874142904,0,0,1
0,-49.19282093259415,-54.484124171200435,-68.93046859673585,-56.4697979049976,-69.8719615116149,0,0,0
0,-50.3002009477709,-54.77837212395001,-50.83111769327894,-63.24305940568701,-62.083800352954846,0,1,0
1,-42.985750779053305,-46.09625539772707,-46.569728895863136,-39.13987694399751,-56.956669447812246,0,0,0
1,-46.432372263476964,-49.302291400228896,-45.87663171155222,-36.2437760979992,-56.729625874142904,0,0,1
0,-49.19282093259415,-54.484124171200435,-68.93046859673585,-56.4697979049976,-69.8719615116149,0,0,0
1,-49.87977177454049,-52.872330794649,-37.35928850362704,-33.24024410796099,-57.62182242282887,0,1,0
1,-46.432372263476964,-49.302291400228896,-45.87663171155222,-36.2437760979992,-56.729625874142904,0,0,1
0,-49.003788660899055,-51.76532003208764,-44.982500254096465,-39.71496294924383,-62.498538737127994,0,0,0
1,-49.67698364275996,-49.67698364275996,-45.67022078329971,-33.900450932568724,-63.37804987774987,0,0,0
0,-52.51508730837739,-55.651397713879064,-85.36760195384004,-51.45712946828913,-74.65963199172968,0,1,0
1,-51.28451595410178,-55.36560598679654,-57.04587579189857,-40.62512583787718,-68.39827869167135,0,0,0
0,-49.94461647124712,-55.22211544908755,-81.68424911977108,-62.061407323003294,-74.44989120717844,0,0,0
0,-50.14852272130993,-55.46502061965004,-106.6663616231361,-96.30681920495812,-82.14843120825076,0,0,0
0,-49.907571555810804,-54.799770061194195,-78.83399085774518,-63.653180452876576,-73.55776881313436,0,0,0
1,-42.21085456674382,-45.27441061953209,-28.14884811139093,-40.48708531639078,-40.25830129176192,1,1,1
