n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6170,0.6170,0.6170,0.1400,0.3000,0.7000,1.0000,0.0000,1.0000,20,0.5000
20,0.7141,0.7141,0.7141,0.2900,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.7500
30,0.7513,0.7513,0.7513,0.3400,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.8333
40,0.7886,0.7886,0.7886,0.4900,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.8750
50,0.7699,0.7699,0.7699,0.4400,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9000
60,0.7766,0.7766,0.7766,0.4900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9167
70,0.7686,0.7686,0.7686,0.4300,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9286
80,0.8112,0.8112,0.8112,0.4500,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9375
90,0.8059,0.8059,0.8059,0.4300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9444
100,0.8125,0.8125,0.8125,0.4500,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9500
110,0.7088,0.7088,0.7088,0.3300,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9545
120,0.7434,0.7434,0.7434,0.3900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9583
130,0.8191,0.8191,0.8191,0.5500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9615
140,0.7952,0.7952,0.7952,0.5100,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9643
150,0.8457,0.8457,0.8457,0.5600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9667
160,0.8551,0.8551,0.8551,0.5600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9688
170,0.7739,0.7739,0.7739,0.4100,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9706
180,0.8059,0.8059,0.8059,0.4100,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9722
190,0.8231,0.8231,0.8231,0.4500,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9737
200,0.8444,0.8444,0.8444,0.5200,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9750
210,0.8112,0.8112,0.8112,0.4200,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9762
220,0.8551,0.8551,0.8551,0.5400,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9773
230,0.8497,0.8497,0.8497,0.5600,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9783
240,0.8803,0.8803,0.8803,0.6400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9792
250,0.8963,0.8963,0.8963,0.6500,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
260,0.9016,0.9016,0.9016,0.6800,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9808
270,0.9136,0.9136,0.9136,0.7000,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9815
280,0.9136,0.9136,0.9136,0.7000,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9821
290,0.9202,0.9202,0.9202,0.7200,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9828
300,0.9348,0.9348,0.9348,0.7200,0.9500,0.4000,1.0000,0.3500,1.0000,500,0.9833
