is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-45.61476170794583,-47.75815634157482,-37.726687271236685,-40.29823753198614,-44.508234640376834,1,2,1
0,-50.571062556386664,-53.19797219606178,-46.91586919281367,-41.41144365755684,-61.18008741143104,0,0,1
0,-55.217056262518916,-58.74618674881414,-77.56453221523684,-43.10178476175979,-78.48641592708996,0,0,0
1,-47.387533471444556,-49.59750349176897,-27.25323257427907,-40.052059315045135,-52.09776734092855,0,1,0
1,-48.953659680644826,-50.67840670613017,-37.845346890486304,-32.61532392678464,-60.307263747790714,0,0,0
0,-55.217056262518916,-58.74618674881414,-77.56453221523684,-43.10178476175979,-78.48641592708996,0,0,0
1,-47.387533471444556,-49.59750349176897,-27.25323257427907,-40.052059315045135,-52.09776734092855,0,1,0
1,-48.953659680644826,-50.67840670613017,-37.845346890486304,-32.61532392678464,-60.307263747790714,0,0,0
0,-53.39055511609491,-55.5859752894875,-64.09429665239193,-35.44971183032915,-72.61884411181249,0,0,0
1,-50.03026555647615,-50.03026555647615,-36.460779754262774,-33.57283413194553,-60.968499482754986,0,0,0
1,-44.68993373301644,-46.834405401230434,-28.13899744560338,-38.62205871310347,-28.078456496216177,4,5,4
0,-48.0185019108368,-50.63438587621766,-38.39470303106939,-38.46320702987965,-59.53691282015761,0,0,0
0,-54.635060909743025,-58.07295586903145,-59.14365143076461,-42.427900316220175,-72.37815633897242,0,0,0
1,-48.2051250084731,-50.37520033616558,-49.82225185588108,-40.757668618206885,-54.19300321909715,0,5,0
1,-49.518121850128516,-51.24544946456784,-27.25253508344744,-33.5554313110778,-54.228146472363015,0,0,1
0,-54.635060909743025,-58.07295586903145,-59.14365143076461,-42.427900316220175,-72.37815633897242,0,0,0
1,-48.2051250084731,-50.37520033616558,-49.82225185588108,-40.757668618206885,-54.19300321909715,0,5,0
1,-49.518121850128516,-51.24544946456784,-27.25253508344744,-33.5554313110778,-54.228146472363015,0,0,1
0,-52.79329231449822,-54.8833915620831,-45.67341586791968,-34.760559935968736,-66.49531707487412,0,0,0
1,-52.79329231449822,-52.79329231449822,-36.460779754262774,-33.52968121030567,-63.73152624077705,0,0,0
1,-45.61476170794583,-47.806469625933836,-35.77057578220427,-40.32765769541778,-43.92140119366711,1,2,1
0,-51.29451429424998,-53.92142393392509,-56.126309585049796,-42.09662188116698,-68.13240716976492,0,0,0
0,-69.23389548140558,-72.7359925032637,-68.35409182300073,-56.67367634609409,-89.7401230283058,0,0,0
1,-47.796174479869265,-50.04843022457668,-28.144694891242676,-40.5285336249286,-45.84237523884289,1,1,1
1,-51.102623454327386,-52.82737047981273,-54.88385626015579,-35.11167478468243,-67.56778033237413,0,0,0
0,-69.23389548140558,-72.7359925032637,-68.35409182300073,-56.67367634609409,-89.7401230283058,0,0,0
1,-47.796174479869265,-50.04843022457668,-28.144694891242676,-40.5285336249286,-45.84237523884289,1,1,1
1,-51.102623454327386,-52.82737047981273,-54.88385626015579,-35.11167478468243,-67.56778033237413,0,0,0
0,-56.577333004903174,-58.74571971385866,-54.88385626015581,-40.51684369262487,-73.04248988294992,0,0,0
1,-52.90338659492976,-52.90338659492976,-54.88166053873503,-38.79231014331063,-69.36788475655027,0,0,0
1,-44.68993373301644,-46.853211199927685,-28.13899744560338,-38.642825300014415,-37.24136381495772,1,5,1
0,-48.8555419210346,-51.512959123000975,-29.95164695149478,-39.370675646026804,-57.84103600648304,0,0,0
0,-55.414148691340145,-58.89858864536043,-68.35409182300073,-43.22074330556841,-75.92037623824037,0,0,0
1,-48.199077002945934,-50.39435336013125,-36.46367296651519,-40.8173608455801,-52.20670708730104,0,3,0
1,-50.35516186032632,-52.12402271135116,-36.46297547568356,-34.46289992722495,-57.82831860023166,0,0,1
0,-55.414148691340145,-58.89858864536043,-68.35409182300073,-43.22074330556841,-75.92037623824037,0,0,0
1,-48.199077002945934,-50.39435336013125,-36.46367296651519,-40.8173608455801,-52.20670708730104,0,3,0
1,-50.35516186032632,-52.12402271135116,-36.46297547568356,-34.46289992722495,-57.82831860023166,0,0,1
0,-55.67472857371097,-57.811372816027706,-64.09429665239193,-36.386264626332526,-74.90301756942856,0,0,0
1,-53.45845924608143,-53.45845924608143,-54.88166053873503,-34.4977556046748,-69.92295740770194,0,0,0
1,-45.61476170794583,-47.77803917485708,-36.66203809916787,-40.318120365268406,-44.18883988875619,1,2,1
0,-50.571062556386664,-53.242086021601274,-46.91586919281367,-41.4624671483142,-61.18008741143104,0,0,1
0,-55.217056262518916,-58.76027214761506,-77.56453221523684,-43.10178476175979,-78.48641592708996,0,0,0
1,-48.15144901067811,-50.36141903100252,-27.25323257427907,-40.78442651645137,-45.93021107456265,1,1,1
1,-50.453279619936545,-52.222140470961385,-36.46297547568356,-34.551627955302116,-57.92643635984188,0,0,1
0,-55.217056262518916,-58.76027214761506,-77.56453221523684,-43.10178476175979,-78.48641592708996,0,0,0
1,-48.15144901067811,-50.36141903100252,-27.25323257427907,-40.78442651645137,-45.93021107456265,1,1,1
1,-50.453279619936545,-52.222140470961385,-36.46297547568356,-34.551627955302116,-57.92643635984188,0,0,1
0,-53.39055511609491,-55.5859752894875,-64.09429665239193,-35.44971183032915,-72.61884411181249,0,0,0
1,-51.05292505434884,-51.05292505434884,-36.460779754262774,-33.3406548246706,-61.991158980627674,0,0,0
1,-46.0857946513866,-48.148139282384456,-27.248168329481928,-40.53206523342475,-33.788522339120675,2,4,3
0,-50.72654732464774,-53.383964526614115,-46.91586919281367,-41.57815144425366,-64.80130808249184,0,0,0
0,-55.29929428556799,-58.84876046496076,-77.56453221523684,-43.196736906396524,-78.56865395013904,0,0,0
1,-48.1514490106781,-50.25078389619966,-27.25323257427907,-40.67379138164851,-45.93021107456264,1,1,1
1,-52.76549128779357,-54.53435213881841,-27.25253508344744,-37.383649581682846,-50.54404410442862,1,1,1
0,-55.29929428556799,-58.84876046496076,-77.56453221523684,-43.196736906396524,-78.56865395013904,0,0,0
1,-48.1514490106781,-50.25078389619966,-27.25323257427907,-40.67379138164851,-45.93021107456264,1,1,1
1,-52.76549128779357,-54.53435213881841,-27.25253508344744,-37.383649581682846,-50.54404410442862,1,1,1
0,-54.7212149701603,-56.922885437849516,-58.345544225078406,-37.945298927463455,-72.22487823768381,0,0,0
1,-52.301346885365156,-52.301346885365156,-36.46077975426278,-35.741289777168184,-52.84237310324481,1,1,1
1,-51.01622364082208,-53.13582355682092,-27.25323257427907,-45.85254362997213,-55.726457510306076,0,1,0
0,-54.593625845568134,-57.210632971492345,-37.70542880057757,-44.16376945787933,-62.43951858294168,0,0,1
0,-54.30027110438418,-57.67768992121198,-59.143651430764606,-42.09311051086134,-72.04336653361356,0,0,0
1,-51.817803602866064,-53.972493148573506,-37.355135283478795,-45.76122745328914,-52.627136479510526,1,1,1
1,-55.06872574340113,-56.79717651838381,-36.46297547568356,-39.11786402809251,-62.54188248330647,0,0,1
0,-54.30027110438418,-57.67768992121198,-59.143651430764606,-42.09311051086134,-72.04336653361356,0,0,0
1,-51.817803602866064,-53.972493148573506,-37.355135283478795,-45.76122745328914,-52.627136479510526,1,1,1
1,-55.06872574340113,-56.79717651838381,-36.46297547568356,-39.11786402809251,-62.54188248330647,0,0,1
0,-52.79329231449822,-54.8833915620831,-45.67341586791967,-34.760559935968736,-66.49531707487412,0,0,0
1,-54.26752871704679,-54.26752871704679,-27.246541405394684,-38.60849758444466,-58.97575523586546,0,0,1
1,-45.45424369418726,-47.479751556979934,-35.770575782204276,-38.20546038241956,-45.78820872044936,1,1,1
0,-50.094381259789174,-52.68346141237611,-37.70542880057756,-40.47109686509172,-61.40600989996244,0,0,0
0,-56.18073413444564,-59.636440412644056,-77.56453221523684,-43.98617416693647,-79.4500937990167,0,0,0
1,-49.99449001284718,-52.07725857851936,-45.67411335875131,-43.089999807420405,-53.29951631207339,1,1,1
1,-53.750728098676845,-55.43764563707401,-45.673415867919694,-38.27965847673113,-63.98701695625302,0,0,1
0,-56.18073413444564,-59.636440412644056,-77.56453221523684,-43.98617416693647,-79.4500937990167,0,0,0
1,-49.99449001284718,-52.07725857851936,-45.67411335875131,-43.089999807420405,-53.29951631207339,1,1,1
1,-53.750728098676845,-55.43764563707401,-45.673415867919694,-38.27965847673113,-63.98701695625302,0,0,1
0,-56.84503108131354,-59.01341779026903,-54.88385626015581,-41.16112999542518,-73.31018795936029,0,0,0
1,-56.51794168484541,-56.51794168484541,-45.67122014649891,-43.16870799778555,-70.21930772879509,0,0,0
1,-46.08579465138659,-48.26863370310213,-27.248168329481928,-40.66011474022349,-35.226932701379575,2,4,2
0,-51.126870525722445,-53.722436068880896,-56.126309585049796,-41.93663062745879,-64.49902749843766,0,0,1
0,-56.5127592256254,-60.014209899739804,-77.56453221523684,-44.357346600789064,-79.78211889019646,0,0,0
1,-47.435161463712376,-49.688353536774926,-27.247535128639775,-40.1429093600511,-27.294619601624582,5,7,5
1,-53.083407789468154,-54.79041698168507,-36.46297547568356,-37.659722065487856,-53.625092723774046,1,1,1
0,-56.5127592256254,-60.014209899739804,-77.56453221523684,-44.357346600789064,-79.78211889019646,0,0,0
1,-47.435161463712376,-49.688353536774926,-27.247535128639775,-40.1429093600511,-27.294619601624582,5,7,5
1,-53.083407789468154,-54.79041698168507,-36.46297547568356,-37.659722065487856,-53.625092723774046,1,1,1
0,-55.28409334045177,-57.45873034370389,-54.8838562601558,-38.46070190830354,-71.7492502184985,0,0,0
1,-53.05516869939138,-53.05516869939138,-37.150078981941725,-36.541040712815594,-60.734456491174164,0,0,1
1,-44.68993373301643,-46.87277278473197,-27.247535128639775,-38.6452179101322,-36.97392511986863,1,5,1
0,-49.468645688793664,-52.064211231952115,-41.559891712399,-39.94193539591628,-61.936613202513364,0,0,0
0,-56.34626095029573,-59.80971886347474,-77.56453221523684,-44.13735140202645,-79.61562061486678,0,0,0
1,-47.62520486534822,-49.87839693841077,-27.65361677161826,-40.33295276168695,-35.12687448003534,3,3,3
1,-53.042585828281204,-54.74959502049812,-45.673415867919694,-37.668090308155584,-63.27887468585738,0,0,1
0,-56.34626095029573,-59.80971886347474,-77.56453221523684,-44.13735140202645,-79.61562061486678,0,0,0
1,-47.62520486534822,-49.87839693841077,-27.65361677161826,-40.33295276168695,-35.12687448003534,3,3,3
1,-53.042585828281204,-54.74959502049812,-45.673415867919694,-37.668090308155584,-63.27887468585738,0,0,1
0,-56.07799732569149,-58.214641568008226,-73.30473704462804,-36.789533378313045,-78.0694184390799,0,0,0
1,-54.00030351113998,-54.00030351113998,-47.05361655848878,-35.059095770269366,-68.11638847868662,0,0,0
1,-46.51460590791477,-47.86959596764049,-36.46187832653359,-38.248383629835004,-53.98743350307512,0,1,0
0,-74.20673243077398,-75.09528878171551,-73.30363989547806,-61.875131682329275,-96.1978243994174,0,0,0
1,-55.58447338422004,-55.58447338422004,-45.67122014649891,-44.21672877378509,-65.82010352536999,0,0,1
1,-45.61476170794583,-47.787663827236585,-35.77057578220427,-40.306891108506825,-43.92140119366711,1,2,1
0,-50.79607333356505,-53.381449736654645,-46.91586919281367,-41.50588955140164,-64.87083409140915,0,0,0
0,-54.24607697703314,-57.775207463328364,-49.9332110385285,-41.715492742264445,-69.22604028859169,0,0,0
1,-49.221461060690636,-51.489346796892285,-37.152972194194135,-41.24667183746324,-56.90161681614915,0,1,0
1,-49.178670457823216,-50.86188424672305,-37.845346890486304,-32.70976982062944,-60.53227452496911,0,0,0
0,-54.24607697703314,-57.775207463328364,-49.9332110385285,-41.715492742264445,-69.22604028859169,0,0,0
1,-49.221461060690636,-51.489346796892285,-37.152972194194135,-41.24667183746324,-56.90161681614915,0,1,0
1,-49.178670457823216,-50.86188424672305,-37.845346890486304,-32.70976982062944,-60.53227452496911,0,0,0
0,-55.560960493666975,-57.75638066705957,-45.67341586791969,-39.55115944680314,-69.26298525404289,0,0,0
1,-54.411895473737346,-54.411895473737346,-54.88166053873503,-39.848354665454906,-70.87639363535786,0,0,0
1,-52.285089200009814,-54.38403145353708,-27.249434617647097,-45.93170775838956,-54.96685814196339,0,2,0
0,-55.43066585576594,-58.0024359956073,-46.91586919281368,-44.93795715357767,-66.03969071081032,0,0,1
0,-55.14588506673591,-58.654232382890655,-61.21914502706538,-42.99047244189957,-73.51162857485552,0,0,0
