n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7434,0.7434,0.7434,0.2500,0.7500,0.3000,1.0000,0.0500,1.0000,20,0.7000
20,0.8486,0.8486,0.8486,0.5200,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.8500
30,0.8961,0.8961,0.8961,0.6000,0.3500,0.8000,1.0000,0.1500,1.0000,20,0.9000
40,0.8899,0.8899,0.8899,0.5500,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9250
50,0.9312,0.9312,0.9312,0.7400,0.8000,0.7000,1.0000,0.5000,1.0000,20,0.9400
60,0.8886,0.8886,0.8886,0.5800,0.5000,0.7000,1.0000,0.2000,1.0000,20,0.9500
70,0.9174,0.9174,0.9174,0.7400,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.9571
80,0.9424,0.9424,0.9424,0.7700,0.8000,0.8500,1.0000,0.6500,1.0000,20,0.9625
90,0.9374,0.9374,0.9374,0.7800,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.9667
100,0.9324,0.9324,0.9324,0.8000,0.7500,0.6000,1.0000,0.3500,1.0000,20,0.9700
110,0.9337,0.9337,0.9337,0.7900,0.7000,0.6000,1.0000,0.3000,1.0000,20,0.9727
120,0.9562,0.9562,0.9562,0.8300,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.9750
130,0.9662,0.9662,0.9662,0.9000,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9769
140,0.9712,0.9712,0.9712,0.9100,0.8000,0.7500,1.0000,0.5500,1.0000,20,0.9786
150,0.9036,0.9036,0.9036,0.6200,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9800
160,0.9462,0.9462,0.9462,0.8500,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9812
170,0.9449,0.9449,0.9449,0.8500,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9824
180,0.9549,0.9549,0.9549,0.8500,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9833
190,0.9412,0.9412,0.9412,0.7700,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9842
200,0.9662,0.9662,0.9662,0.8700,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9850
210,0.9775,0.9775,0.9775,0.9100,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9857
220,0.9800,0.9800,0.9800,0.9200,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9864
230,0.9762,0.9762,0.9762,0.9100,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9870
240,0.9812,0.9812,0.9812,0.9300,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9875
250,0.9800,0.9800,0.9800,0.9400,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9880
260,0.9850,0.9850,0.9850,0.9700,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9885
270,0.9687,0.9687,0.9687,0.8700,1.0000,0.8500,1.0000,0.8500,1.0000,20,0.9889
280,0.9800,0.9800,0.9800,0.9100,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9893
290,0.9775,0.9775,0.9775,0.9100,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9897
300,0.9900,0.9900,0.9900,0.9600,0.9940,0.6320,1.0000,0.6260,1.0000,500,0.9900
