n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.5000
20,0.7716,0.7716,0.7716,0.4300,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.7500
30,0.7780,0.7780,0.7780,0.4600,0.7000,0.3000,1.0000,0.0000,1.0000,20,0.8333
40,0.8019,0.8019,0.8019,0.5000,0.7500,0.2500,1.0000,0.0000,1.0000,20,0.8750
50,0.7987,0.7987,0.7987,0.5000,0.7500,0.4000,1.0000,0.1500,1.0000,20,0.9000
60,0.8227,0.8227,0.8227,0.5900,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.9167
70,0.8419,0.8419,0.8419,0.6200,0.7500,0.5000,1.0000,0.2500,1.0000,20,0.9286
80,0.8802,0.8802,0.8802,0.7100,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9375
90,0.8962,0.8962,0.8962,0.7000,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9444
100,0.9121,0.9121,0.9121,0.7600,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9500
110,0.9105,0.9105,0.9105,0.7600,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9545
120,0.9281,0.9281,0.9281,0.7900,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9583
130,0.9265,0.9265,0.9265,0.7600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9615
140,0.9281,0.9281,0.9281,0.7800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9643
150,0.9313,0.9313,0.9313,0.7900,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9667
160,0.9553,0.9553,0.9553,0.8700,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9688
170,0.9633,0.9633,0.9633,0.9000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9706
180,0.9681,0.9681,0.9681,0.9100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9722
190,0.9377,0.9377,0.9377,0.8200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9737
200,0.9297,0.9297,0.9297,0.8300,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9750
210,0.9377,0.9377,0.9377,0.8200,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9762
220,0.9537,0.9537,0.9537,0.8700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9773
230,0.9553,0.9553,0.9553,0.8600,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9783
240,0.9665,0.9665,0.9665,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9792
250,0.9585,0.9585,0.9585,0.8700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9800
260,0.9633,0.9633,0.9633,0.8700,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9808
270,0.9569,0.9569,0.9569,0.8600,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9815
280,0.9601,0.9601,0.9601,0.8600,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9821
290,0.9665,0.9665,0.9665,0.8900,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9828
300,0.9681,0.9681,0.9681,0.9000,0.9820,0.4280,1.0000,0.4100,1.0000,500,0.9833
