n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6438,0.6438,0.6438,0.2400,0.6000,0.7000,1.0000,0.3000,1.0000,20,0.5000
20,0.8615,0.8615,0.8615,0.5700,0.7000,0.6500,1.0000,0.3500,1.0000,20,0.7500
30,0.8569,0.8569,0.8569,0.5600,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.8333
40,0.8417,0.8417,0.8417,0.5400,0.8000,0.3000,1.0000,0.1000,1.0000,20,0.8750
50,0.8615,0.8615,0.8615,0.6100,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9000
60,0.9209,0.9209,0.9209,0.7700,0.7000,0.5000,1.0000,0.2000,1.0000,20,0.9167
70,0.8904,0.8904,0.8904,0.6600,0.7000,0.4500,1.0000,0.1500,1.0000,20,0.9286
80,0.8813,0.8813,0.8813,0.6100,0.7500,0.5500,1.0000,0.3000,1.0000,20,0.9375
90,0.9026,0.9026,0.9026,0.6900,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9444
100,0.9026,0.9026,0.9026,0.7100,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9500
110,0.9148,0.9148,0.9148,0.7500,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9545
120,0.9285,0.9285,0.9285,0.8000,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9583
130,0.9041,0.9041,0.9041,0.7000,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9615
140,0.9437,0.9437,0.9437,0.8300,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9643
150,0.9635,0.9635,0.9635,0.8800,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9667
160,0.9528,0.9528,0.9528,0.8300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9688
170,0.9574,0.9574,0.9574,0.8700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9706
180,0.9513,0.9513,0.9513,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9722
190,0.9619,0.9619,0.9619,0.8800,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9737
200,0.9802,0.9802,0.9802,0.9300,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9750
210,0.9802,0.9802,0.9802,0.9300,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9762
220,0.9756,0.9756,0.9756,0.9200,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9773
230,0.9741,0.9741,0.9741,0.9200,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9783
240,0.9756,0.9756,0.9756,0.9200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9792
250,0.9726,0.9726,0.9726,0.9100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9800
260,0.9391,0.9391,0.9391,0.8100,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9808
270,0.9574,0.9574,0.9574,0.8500,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9815
280,0.9559,0.9559,0.9559,0.8400,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9821
290,0.9589,0.9589,0.9589,0.8600,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9828
300,0.9619,0.9619,0.9619,0.8700,0.9840,0.4120,1.0000,0.3960,1.0000,500,0.9833
