n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,20,0.4000
20,0.7386,0.7386,0.7386,0.4200,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.7000
30,0.7874,0.7874,0.7874,0.4900,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.8000
40,0.8315,0.8315,0.8315,0.6000,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.8500
50,0.8063,0.8063,0.8063,0.5300,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8800
60,0.8378,0.8378,0.8378,0.5800,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.9000
70,0.8220,0.8220,0.8220,0.6000,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9143
80,0.8472,0.8472,0.8472,0.6300,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9250
90,0.8583,0.8583,0.8583,0.6500,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9333
100,0.8630,0.8630,0.8630,0.6500,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9400
110,0.8504,0.8504,0.8504,0.6200,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9455
120,0.8661,0.8661,0.8661,0.6200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9500
130,0.8535,0.8535,0.8535,0.6300,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9538
140,0.8220,0.8220,0.8220,0.5800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9571
150,0.8929,0.8929,0.8929,0.6600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9600
160,0.8488,0.8488,0.8488,0.6400,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9625
170,0.8630,0.8630,0.8630,0.6100,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9647
180,0.9055,0.9055,0.9055,0.6900,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9667
190,0.8598,0.8598,0.8598,0.6000,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9684
200,0.9197,0.9197,0.9197,0.7400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9700
210,0.8866,0.8866,0.8866,0.6900,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9714
220,0.9008,0.9008,0.9008,0.7300,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9727
230,0.9260,0.9260,0.9260,0.7900,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9739
240,0.9276,0.9276,0.9276,0.8000,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9750
250,0.9276,0.9276,0.9276,0.8100,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9760
260,0.9087,0.9087,0.9087,0.7300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9769
270,0.9118,0.9118,0.9118,0.7400,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9778
280,0.9150,0.9150,0.9150,0.7500,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9786
290,0.9291,0.9291,0.9291,0.8100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9793
300,0.9307,0.9307,0.9307,0.8100,0.9920,0.2700,1.0000,0.2620,1.0000,500,0.9800
