n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6792,0.6792,0.6792,0.3000,0.7000,0.3500,1.0000,0.0500,1.0000,20,0.5000
20,0.8081,0.8081,0.8081,0.4200,0.6000,0.6500,1.0000,0.2500,1.0000,20,0.7500
30,0.7901,0.7901,0.7901,0.5200,0.7000,0.4000,1.0000,0.1000,1.0000,20,0.8333
40,0.8651,0.8651,0.8651,0.6400,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.8750
50,0.8636,0.8636,0.8636,0.6100,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9000
60,0.9010,0.9010,0.9010,0.7200,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9167
70,0.8966,0.8966,0.8966,0.6900,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9286
80,0.9055,0.9055,0.9055,0.7200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9375
90,0.8921,0.8921,0.8921,0.6800,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9444
100,0.8666,0.8666,0.8666,0.6700,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9500
110,0.8891,0.8891,0.8891,0.7000,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9545
120,0.9130,0.9130,0.9130,0.7400,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9583
130,0.9280,0.9280,0.9280,0.7700,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9615
140,0.9355,0.9355,0.9355,0.8100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9643
150,0.9310,0.9310,0.9310,0.7900,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9667
160,0.9145,0.9145,0.9145,0.7600,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9688
170,0.9610,0.9610,0.9610,0.8700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9706
180,0.9460,0.9460,0.9460,0.8200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9722
190,0.9430,0.9430,0.9430,0.8100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9737
200,0.9520,0.9520,0.9520,0.8400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9750
210,0.9655,0.9655,0.9655,0.8900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9762
220,0.9295,0.9295,0.9295,0.7900,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9773
230,0.9595,0.9595,0.9595,0.8600,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9783
240,0.9430,0.9430,0.9430,0.8000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9792
250,0.9430,0.9430,0.9430,0.8000,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9800
260,0.9430,0.9430,0.9430,0.8100,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9808
270,0.9460,0.9460,0.9460,0.8400,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9815
280,0.9400,0.9400,0.9400,0.8200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9821
290,0.9475,0.9475,0.9475,0.8500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9828
300,0.9505,0.9505,0.9505,0.8600,0.9820,0.3980,1.0000,0.3800,1.0000,500,0.9833
