n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.5773,0.5773,0.5773,0.0800,0.6000,0.5500,1.0000,0.1500,1.0000,20,0.6000
20,0.9169,0.9169,0.9169,0.6100,0.7500,0.6000,1.0000,0.3500,1.0000,20,0.8000
30,0.8747,0.8747,0.8747,0.5000,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.8667
40,0.9274,0.9274,0.9274,0.7000,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9000
50,0.9450,0.9450,0.9450,0.7900,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9200
60,0.9555,0.9555,0.9555,0.8000,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9333
70,0.9742,0.9742,0.9742,0.8700,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9429
80,0.9836,0.9836,0.9836,0.9100,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9500
90,0.9461,0.9461,0.9461,0.7700,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9556
100,0.9590,0.9590,0.9590,0.8000,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9600
110,0.9649,0.9649,0.9649,0.8200,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9636
120,0.9696,0.9696,0.9696,0.8600,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9667
130,0.9778,0.9778,0.9778,0.9100,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9692
140,0.9625,0.9625,0.9625,0.8100,0.8000,0.8500,1.0000,0.6500,1.0000,20,0.9714
150,0.9614,0.9614,0.9614,0.8100,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9733
160,0.9614,0.9614,0.9614,0.8100,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9750
170,0.9555,0.9555,0.9555,0.8000,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9765
180,0.9602,0.9602,0.9602,0.8300,1.0000,0.7500,1.0000,0.7500,1.0000,20,0.9778
190,0.9590,0.9590,0.9590,0.8200,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9789
200,0.9684,0.9684,0.9684,0.8500,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9800
210,0.9672,0.9672,0.9672,0.8700,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9810
220,0.9742,0.9742,0.9742,0.9000,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9818
230,0.9672,0.9672,0.9672,0.8900,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9826
240,0.9742,0.9742,0.9742,0.9100,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9833
250,0.9778,0.9778,0.9778,0.9200,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9840
260,0.9801,0.9801,0.9801,0.9200,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9846
270,0.9824,0.9824,0.9824,0.8900,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9852
280,0.9848,0.9848,0.9848,0.9100,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9857
290,0.9883,0.9883,0.9883,0.9300,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9862
300,0.9871,0.9871,0.9871,0.9200,0.9900,0.6180,1.0000,0.6080,1.0000,500,0.9867
