is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-49.89753095826987,-52.1469318544391,-37.35503543836228,-42.01105148688859,-48.67950834083855,1,2,1
1,-66.75052901973578,-68.44996207840286,-36.46287563056705,-51.325371476083355,-72.19633026556534,0,0,2
0,-83.29494881935643,-85.47666958072963,-72.61154001520062,-66.9850880678373,-105.07841082391661,0,0,0
1,-57.5804632588184,-57.5804632588184,-64.09200108585463,-36.77226638091765,-76.80806358457478,0,0,0
1,-48.038134237394985,-50.04285046761888,-27.25313272916256,-38.60896096065044,-45.81686634774457,1,1,1
0,-55.94331655281212,-58.572718479648636,-74.54709052440553,-49.20978569959655,-74.84170780733406,0,0,1
0,-82.95921343995474,-86.433311675248,-84.92591799825095,-88.04077604979484,-108.43698883943003,0,0,0
1,-48.30773163987337,-50.372183182487476,-47.63012500266722,-40.26305654576217,-57.10370769733298,0,2,0
1,-54.64816028104733,-56.37539959369408,-36.46287563056705,-37.33093326640166,-62.12128706741772,0,0,1
0,-82.95921343995474,-86.433311675248,-84.92591799825095,-88.04077604979484,-108.43698883943003,0,0,0
1,-48.30773163987337,-50.372183182487476,-47.63012500266722,-40.24309398032934,-57.10370769733298,0,2,0
1,-54.64816028104733,-56.37539959369408,-36.46287563056705,-37.33093326640166,-62.12128706741772,0,0,1
0,-69.96989510813088,-72.13828181708638,-63.401099622964495,-52.64382052545203,-88.99022499502023,0,0,0
1,-56.38519290080449,-56.38519290080449,-82.51288187032685,-36.8219841207973,-81.13905746190255,0,0,0
1,-47.564674240024296,-48.890522661857645,-36.46177848141708,-37.96484551729582,-55.03747188164969,0,1,0
0,-84.02367112613607,-84.92583374032583,-90.33820146902481,-71.529941988771,-111.1251315668435,0,0,0
1,-70.74162730521526,-70.74162730521526,-71.91622211228179,-53.422523824530046,-88.85075803610007,0,0,1
1,-48.95264966669388,-51.11156029757153,-46.36333762797951,-39.70561077361041,-59.395915052288004,0,1,0
0,-71.31320062483456,-73.92263918370021,-64.6435529478585,-64.40928336010076,-87.2405306063924,0,0,1
0,-82.27827127432258,-85.81423246666925,-94.59911878597075,-87.263772955074,-110.6580069101138,0,0,0
1,-48.945052625477736,-51.154165972853335,-37.152922232930514,-41.50647822001838,-56.62519339255716,0,1,0
1,-69.18247798832691,-70.90336019625101,-62.707977441466454,-51.44248356362129,-84.52913531796712,0,0,1
0,-82.27827127432258,-85.81423246666925,-94.59911878597075,-87.263772955074,-110.6580069101138,0,0,0
1,-48.945052625477736,-51.154165972853335,-37.152922232930514,-41.50647822001838,-56.62519339255716,0,1,0
1,-69.18247798832691,-70.90336019625101,-62.707977441466454,-51.50387877897198,-84.52913531796712,0,0,1
0,-82.61319485437211,-84.78783185762423,-80.4357860388149,-66.28595139813419,-106.74393066601658,0,0,0
1,-56.42876572520831,-56.42876572520831,-37.150029020678105,-35.24022350818691,-67.57377443141174,0,0,0
1,-47.74698397551179,-49.07283239734514,-37.15112759294892,-38.15482439898699,-46.46778900445646,1,2,1
0,-71.60280274701006,-72.49135909795159,-89.64512928190102,-59.1800516128055,-98.49634153158037,0,0,0
1,-69.33144514888227,-69.33144514888227,-54.18846350930758,-52.04320299820896,-82.12224829887482,0,0,1
1,-48.038134237394985,-50.025700515964566,-27.25313272916256,-38.59181100899613,-45.81686634774457,1,1,1
0,-56.869083153538135,-59.47067882639499,-74.54709052440553,-50.069279839506834,-75.76747440806007,0,0,1
0,-73.18923828168754,-76.61928299419559,-122.4607767515063,-78.27080089152764,-109.92747130713943,0,0,0
1,-50.00701510540608,-52.07146664802019,-29.209244218194968,-41.94237744586206,-46.34525512192457,1,2,1
1,-55.573926881773346,-57.27335994044043,-44.98021883849226,-37.99944162312092,-65.6022566305213,0,0,1
0,-73.18923828168754,-76.61928299419559,-122.4607767515063,-78.27080089152764,-109.92747130713943,0,0,0
1,-50.00701510540608,-52.07146664802019,-29.209244218194968,-41.94237744586206,-46.34525512192457,1,2,1
1,-55.573926881773346,-57.27335994044043,-44.98021883849226,-37.99944162312092,-65.6022566305213,0,0,1
0,-71.3561847817692,-73.5245714907247,-81.41653196530038,-54.030110199090345,-95.78114437135932,0,0,0
1,-57.95259591199862,-57.95259591199862,-54.881560693618496,-36.09656791801773,-74.41706412008418,0,0,0
1,-48.85351424968833,-50.85506987800826,-35.77047593708776,-39.421180371039824,-49.18744932241548,1,1,1
0,-69.32000185806918,-71.92523866560413,-63.95045576354757,-62.53744594196419,-85.03940268433372,0,0,1
0,-82.74864896752418,-86.30535173323211,-95.98531315459256,-87.8497959240786,-111.54424291390194,0,0,0
1,-48.81217258784052,-50.86930406975418,-37.35503543836228,-40.755889920003774,-56.55294731654948,0,1,0
1,-67.86054307613684,-69.57722353273024,-35.76977844625613,-50.30330521541074,-75.12574070721395,0,0,1
0,-82.74864896752418,-86.30535173323211,-95.98531315459256,-87.8497959240786,-111.54424291390194,0,0,0
1,-48.81217258784052,-50.86930406975418,-37.35503543836228,-40.755889920003774,-56.55294731654948,0,1,0
1,-67.86054307613684,-69.57722353273024,-35.76977844625613,-50.30330521541074,-75.12574070721395,0,0,1
0,-82.28375888116759,-84.4717299368374,-72.20609157306427,-66.04863023100792,-103.94558635308687,0,0,0
1,-53.7459365329004,-53.7459365329004,-45.67112030138238,-33.948359370597494,-67.44727262331511,0,0,0
1,-47.38293249974234,-49.37049877831192,-27.248135013367246,-38.68075839605183,-37.63977831147196,2,3,2
0,-54.04904505427133,-56.650640727128184,-56.1262097399333,-47.798533058022116,-67.4211720734516,0,0,1
0,-59.71465309330206,-63.08289113382255,-114.40619393906478,-64.7344090311546,-94.0365112750215,0,0,0
1,-50.00701510540608,-52.030018834763354,-27.25313272916256,-41.9044261735372,-45.75842167521485,1,2,1
1,-54.12491341042773,-55.82434646909481,-36.46287563056705,-36.77667345373878,-54.666568391198666,1,1,1
0,-59.71465309330206,-63.08289113382255,-114.40619393906478,-64.7344090311546,-94.0365112750215,0,0,0
1,-50.00701510540608,-52.030018834763354,-27.25313272916256,-41.9044261735372,-45.75842167521485,1,2,1
1,-54.12491341042773,-55.82434646909481,-36.46287563056705,-36.58889435861138,-54.666568391198666,1,1,1
0,-57.101943822246994,-59.20852385921493,-64.09419680727541,-40.78542415338543,-76.33020286442962,0,0,0
1,-57.17294014086189,-57.17294014086189,-45.67112030138239,-36.388273732685875,-70.87427623127661,0,0,0
1,-48.297447929041226,-50.47516435861613,-35.77047593708776,-39.81336395936336,-55.56285480736783,0,1,0
0,-67.58943578679369,-70.24072379137397,-82.6589852901944,-62.993578995513346,-86.89406993051145,0,0,2
0,-82.31563102395863,-85.86492626872302,-86.77487276235645,-88.7674592859518,-108.34809285266556,0,0,0
1,-47.74999782613705,-49.947108945559826,-54.88445390587092,-39.95347802654698,-51.790800748958326,1,2,1
1,-66.82973777820722,-68.59246943184597,-54.19065923072838,-50.94837393135974,-79.621199644626,0,0,1
0,-82.31563102395863,-85.86492626872302,-86.77487276235645,-88.7674592859518,-108.34809285266556,0,0,0
1,-47.74999782613705,-49.947108945559826,-54.88445390587092,-39.95347802654698,-51.790800748958326,1,2,1
1,-66.82973777820722,-68.59246943184597,-54.19065923072838,-50.94837393135974,-79.621199644626,0,0,1
0,-68.905601328047,-71.09357238371682,-81.82198040743674,-54.02115398332604,-93.45219545027803,0,0,0
1,-54.622499231627515,-54.622499231627515,-45.671120301382395,-34.74614131566404,-68.32383532204223,0,0,0
1,-49.234936890717,-51.38675481388465,-27.248135013367246,-40.0027097413703,-39.49178270244663,2,3,2
0,-69.36393336881537,-71.96552904167223,-82.6589852901944,-62.5183360068024,-90.69589305307396,0,0,1
0,-99.63976583218897,-103.01976906604384,-113.01999957044295,-104.3407568417795,-133.54576570332185,0,0,0
1,-50.40417516601434,-52.63117315643892,-45.67401351363479,-42.235258879879005,-43.31196380330641,3,3,3
1,-68.28950337546561,-69.9889364341327,-62.99565118082816,-50.669224068831525,-83.72246282691434,0,0,1
0,-99.63976583218897,-103.01976906604384,-113.01999957044295,-104.3407568417795,-133.54576570332185,0,0,0
1,-50.40417516601434,-52.63117315643892,-45.67401351363479,-42.235258879879005,-43.31196380330641,3,3,3
1,-68.28950337546561,-69.9889364341327,-62.99565118082816,-50.669224068831525,-83.72246282691434,0,0,1
0,-84.91532664767183,-87.03367187797414,-90.33932361536192,-68.37429415351878,-112.01712373228041,0,0,0
1,-59.282186594172714,-59.282186594172714,-54.8815606936185,-38.30619350470894,-75.74665480225826,0,0,0
1,-49.323490209590226,-51.501206639165126,-36.863990517740255,-40.09525711520399,-49.98547965651312,1,1,1
0,-57.648986559366705,-60.31388082719522,-91.58177694025593,-50.78691874034752,-85.12351964144348,0,0,0
0,-69.58183082133989,-73.06150024073676,-93.90602160165982,-74.33673373791567,-97.75363730183784,0,0,0
1,-48.0806613406854,-50.25068738711116,-37.152922232930514,-40.606367591447835,-53.733476567224,0,0,2
1,-55.983151692674255,-57.74588334631301,-54.19065923072838,-38.34640192903393,-61.8431417534936,1,1,1
0,-69.58183082133989,-73.06150024073676,-93.90602160165982,-74.53457119886623,-97.75363730183784,0,0,0
1,-48.0806613406854,-50.25068738711116,-37.152922232930514,-40.606367591447835,-53.733476567224,0,0,2
1,-55.983151692674255,-57.74588334631301,-54.19065923072838,-38.34640192903393,-61.8431417534936,1,1,1
0,-70.7682374488015,-72.88658267910381,-62.708002438653565,-53.31334063380888,-89.58063818039757,0,0,0
1,-55.58975334514733,-55.58975334514733,-45.6711203013824,-34.64203384337898,-69.29108943556204,0,0,0
1,-48.843758084261324,-51.021474513836225,-36.459800051432474,-39.65302192447024,-54.28863665635052,0,2,0
0,-54.978304322286476,-57.64319859011499,-64.6435529478585,-49.8595263403961,-74.37137020664403,0,0,0
0,-69.03744913412297,-72.50535336018545,-94.59911878597072,-75.3066009340142,-97.41718476991417,0,0,0
1,-47.82037855210604,-50.04033386297126,-45.67401351363479,-40.139392175261456,-49.09804935725648,1,2,1
1,-52.34169103874564,-54.10442269238439,-36.46287563056705,-38.68181908205186,-57.7874922845752,0,0,2
0,-69.03744913412297,-72.50535336018545,-94.59911878597072,-75.32443803569528,-97.41718476991417,0,0,0
1,-47.82037855210604,-50.04033386297126,-45.67401351363479,-40.139392175261456,-49.09804935725648,1,2,1
1,-52.34169103874564,-54.10442269238439,-36.46287563056705,-38.913994413802435,-57.7874922845752,0,0,2
0,-69.40787936060089,-71.51445939756881,-100.24286119190896,-54.3585926554591,-99.48073771817357,0,0,0
1,-55.40842685013588,-55.40842685013588,-72.60934429377983,-35.53206893417241,-77.19123013826983,0,0,0
1,-49.16945719438526,-51.33842506920722,-35.77047593708776,-39.982550847204564,-56.43486407271186,0,1,0
0,-69.89138312729031,-72.50717879087858,-73.44854489795829,-63.186920490278695,-88.46021069387807,0,0,1
0,-96.69866810029018,-100.17901662988007,-113.01999957044295,-101.71799919736404,-130.60466797142305,0,0,0
1,-48.23873882129642,-50.504824112670846,-54.88445390587092,-40.52694152982484,-57.77260318745825,0,3,0
1,-68.28950337546561,-70.01674268811236,-62.995651180828155,-50.69703032281117,-83.72246282691434,0,0,1
0,-96.69866810029018,-100.17901662988007,-113.01999957044295,-101.71799919736404,-130.60466797142305,0,0,0
1,-48.23873882129642,-50.504824112670846,-54.88445390587092,-40.52694152982484,-57.77260318745825,0,3,0
1,-68.28950337546561,-70.01674268811236,-62.995651180828155,-50.69703032281117,-83.72246282691434,0,0,1
0,-83.18728603863212,-85.36192304188424,-90.33932361536192,-66.84871505155493,-110.2890831232407,0,0,0
1,-55.98674297393888,-55.98674297393888,-54.88156069361851,-37.43054337104706,-72.45121118202444,0,0,0
1,-48.50913439384114,-49.83498281567449,-36.46177848141708,-38.88113482060096,-55.981932035466535,0,1,0
0,-84.46776479460232,-85.36992740879208,-91.03132365052286,-71.8073082614097,-111.77716188975917,0,0,0
1,-70.49257557883101,-70.49257557883101,-63.39890390154371,-53.12007317333997,-86.0465108464944,0,0,1
1,-47.51959434968808,-49.66285978377245,-36.463573121398674,-38.327667113130694,-58.45866628610768,0,0,0
0,-73.49338834658084,-76.06733456445448,-91.5817769402559,-66.64070142367979,-97.5021855258579,0,0,1
0,-84.44693567312927,-87.92728420271916,-104.09720792038142,-89.59979637713731,-115.6760980492437,0,0,0
1,-49.17649476438646,-51.442580055760885,-36.46357312139868,-41.659507280995214,-49.718358992406884,1,1,1
1,-68.2228513375553,-69.90824120448741,-36.46287563056705,-52.87066122158838,-75.69597812392568,0,0,1
0,-84.44693567312927,-87.92728420271916,-104.09720792038142,-89.59979637713731,-115.6760980492437,0,0,0
1,-49.17649476438646,-51.442580055760885,-36.46357312139868,-41.659507280995214,-49.718358992406884,1,1,1
1,-68.2228513375553,-69.90824120448741,-36.46287563056705,-52.87066122158838,-75.69597812392568,0,0,1
0,-86.79505800571897,-88.96969500897109,-99.83741274977262,-69.6580640899033,-116.74628183065076,0,0,0
1,-58.56355917035204,-58.56355917035204,-54.88156069361852,-37.665140434216084,-71.56229147563788,0,0,1
1,-48.95264966669389,-51.09757094782119,-46.36333762797951,-39.69162142386006,-52.46444324668856,1,1,1
0,-57.18516296773712,-59.77315237734574,-82.65898529019438,-52.0151824705391,-76.48979711145488,0,0,2
0,-59.11502405678434,-62.501277584935835,-94.82945557479796,-65.46265484874182,-87.56386072922373,0,0,0
1,-49.755700888765205,-51.93040910244333,-36.46357312139868,-41.84782905676693,-48.270239576244805,1,2,1
1,-55.05444033122946,-56.75387338989654,-44.98021883849225,-39.109777889410324,-65.08277007997741,0,0,1
0,-59.11502405678434,-62.501277584935835,-94.82945557479796,-65.46265484874182,-87.56386072922373,0,0,0
1,-49.755700888765205,-51.93040910244333,-36.46357312139868,-41.84782905676693,-48.270239576244805,1,2,1
1,-55.05444033122946,-56.75387338989654,-44.98021883849225,-39.29755698453773,-65.08277007997741,0,0,1
0,-57.3833229226124,-59.50791844721133,-72.61154001520062,-41.3641384610157,-79.16678492717259,0,0,0
1,-58.04070306853883,-58.04070306853883,-45.67112030138239,-36.184675074557944,-71.74203915895355,0,0,0
1,-49.096100583766514,-51.273817013341414,-45.67401351363481,-39.867867489380274,-52.40109692945778,1,1,1
0,-53.671220250248275,-56.33611451807679,-83.06443373233073,-50.26652534000891,-78.5905503699475,0,0,0
0,-55.24322310315309,-58.711127329215586,-95.29221597028166,-62.92584464750226,-83.83088789423759,0,0,0
1,-47.82037855210604,-49.983361918972435,-45.67401351363479,-40.01811177899708,-49.09804935725648,1,2,1
1,-52.42089979721706,-54.18363145085581,-54.19065923072838,-38.473698274107164,-65.21236166363586,0,0,1
0,-55.24322310315309,-58.711127329215586,-95.29221597028166,-62.92584464750226,-83.83088789423759,0,0,0
1,-47.82037855210604,-49.983361918972435,-45.67401351363479,-40.01811177899708,-49.09804935725648,1,2,1
1,-52.42089979721706,-54.18363145085581,-54.19065923072838,-38.473698274107164,-65.21236166363586,0,0,1
0,-55.054038515719796,-57.16061855268773,-81.82198040743673,-41.40038445335487,-79.60063263795081,0,0,0
1,-54.84881203622467,-54.84881203622467,-54.88156069361852,-34.97245412026119,-71.31328024431022,0,0,0
1,-48.843758084261324,-51.002668715138974,-36.459800051432474,-39.63421612577298,-54.28863665635052,0,2,0
0,-57.69188692295191,-60.310729993735094,-73.85399334009462,-50.91208137144968,-79.8480849249803,0,0,0
0,-71.79988791447273,-75.27519966147878,-105.19575354682867,-76.90822212192134,-103.35861397852133,0,0,0
1,-48.70268844070431,-50.922643751569524,-36.46357312139868,-40.79907055075177,-49.24455266872473,1,1,1
1,-55.055273639411084,-56.7719540960045,-27.25243523833093,-39.73437411310545,-57.73794276756981,0,0,2
0,-71.79988791447273,-75.27519966147878,-105.19575354682867,-76.89038502024026,-103.35861397852133,0,0,0
1,-48.70268844070431,-50.922643751569524,-36.46357312139868,-40.79907055075177,-49.24455266872473,1,1,1
1,-55.055273639411084,-56.7719540960045,-27.25243523833093,-39.73437411310545,-57.73794276756981,0,0,2
0,-72.19596053868553,-74.30254057565345,-72.61154001520062,-55.968019139420015,-93.9794225432457,0,0,0
1,-54.61997130794899,-54.61997130794899,-45.6711203013824,-34.82239414564607,-64.85557149556398,0,0,1
1,-47.43104103081487,-49.60875746038977,-44.98091632932389,-38.245393939236315,-55.43225448627148,0,2,0
0,-72.13439449978304,-74.78148075303262,-83.06443373233073,-65.30942777457497,-97.05372461948227,0,0,0
0,-85.5132070369342,-89.06990980264214,-93.21292441734889,-90.5694026561505,-113.47708436213887,0,0,0
1,-49.89753095826987,-52.15161402169147,-36.463573121398674,-42.02259808074792,-55.34354145134892,0,2,0
1,-66.75052901973578,-68.50905892204383,-36.46287563056705,-51.563781263091755,-72.19633026556534,0,0,2
0,-85.5132070369342,-89.06990980264214,-93.21292441734889,-90.5694026561505,-113.47708436213887,0,0,0
1,-49.89753095826987,-52.15161402169147,-36.463573121398674,-42.02259808074792,-55.34354145134892,0,2,0
1,-66.75052901973578,-68.50905892204383,-36.46287563056705,-51.38446831972432,-72.19633026556534,0,0,2
0,-85.16209918697882,-87.35007024264864,-62.70797744146645,-67.92844018637142,-103.97449241941875,0,0,0
1,-57.76265002209878,-57.76265002209878,-64.09200108585463,-35.699309545628324,-76.99025034785517,0,0,0
1,-47.51959434968808,-49.69731077926298,-36.463573121398674,-38.362118108621225,-58.45866628610768,0,0,0
0,-71.9893174312529,-74.63640368450248,-91.5817769402559,-65.2776791770665,-95.99811461052995,0,0,1
0,-85.5132070369342,-89.05657575022444,-93.2129244173489,-90.5560686037328,-113.47708436213887,0,0,0
1,-49.897530958269876,-52.1636162496443,-36.463573121398674,-42.03460030870073,-55.343541451348926,0,2,0
1,-66.71878042222734,-68.4773103245354,-45.673316022803185,-51.352719722215866,-74.92771378572775,0,0,2
0,-85.5132070369342,-89.05657575022444,-93.2129244173489,-90.45592792637996,-113.47708436213887,0,0,0
1,-49.897530958269876,-52.1636162496443,-36.463573121398674,-42.03460030870073,-55.343541451348926,0,2,0
1,-66.71878042222734,-68.4773103245354,-45.673316022803185,-51.352719722215866,-74.92771378572775,0,0,2
0,-85.4733113323305,-87.64794833558261,-71.91841783370258,-68.20278780958067,-107.04883668244128,0,0,0
1,-58.07386216745046,-58.07386216745046,-54.88156069361852,-35.98699122125527,-74.53833037553602,0,0,0
1,-48.72594192153251,-50.05868698540621,-35.768681297106156,-39.15491429229115,-53.96348486732381,0,2,0
0,-83.84514908584066,-84.74731170003042,-63.400002473814524,-71.4235841236293,-99.3994139251853,0,0,1
1,-70.49243154338868,-70.49243154338868,-44.97802311707148,-55.22124651873077,-80.5201025757104,0,0,1
1,-48.29744792904124,-50.459519161822854,-35.77047593708776,-39.79771876257007,-55.56285480736784,0,1,0
0,-54.40880158921263,-57.02459725280091,-91.58177694025592,-49.81591866377636,-81.8833346712894,0,0,0
0,-68.94640598086193,-72.36494783846426,-76.40857479032576,-75.32309351844981,-91.86897841795965,0,0,0
1,-47.96680535382842,-50.13447088794718,-54.884453905870906,-40.14433650986633,-57.500669719990235,0,3,0
1,-53.64910358062617,-55.37634289327291,-64.09419680727542,-37.96169938281379,-72.87736262280879,0,0,0
0,-68.94640598086193,-72.36494783846426,-76.40857479032576,-75.32309351844981,-91.86897841795965,0,0,0
1,-47.96680535382842,-50.13447088794718,-54.884453905870906,-40.14433650986633,-57.500669719990235,0,3,0
1,-53.64910358062617,-55.37634289327291,-64.09419680727542,-37.770713599622766,-72.87736262280879,0,0,0
0,-55.76268908954742,-57.87551942081198,-54.883756415039294,-40.80310102042121,-72.22781601405921,0,0,0
1,-55.64425159188183,-55.64425159188183,-82.51288187032685,-37.15240439767951,-80.3981161529799,0,0,0
1,-48.20503974080966,-49.37353316008529,-36.46177848141708,-38.427585178719845,-55.67783738243505,0,1,0
0,-71.80638608406713,-72.69494243500866,-85.97569329418603,-59.18604622402312,-97.59909407232294,0,0,0
1,-67.22899651070072,-67.22899651070072,-44.97802311707148,-50.2791809812709,-77.25666754302244,0,0,1
1,-48.85351424968833,-50.82227472956066,-35.77047593708776,-39.38838522259223,-49.18744932241548,1,1,1
0,-69.73173594239948,-72.27787590629346,-74.54709052440555,-62.689657818508365,-88.63012719692142,0,0,1
0,-82.50371507991922,-85.9533441391416,-95.29221597028165,-87.5260812828131,-111.09137987100371,0,0,0
1,-49.545780868797515,-51.60291235071117,-36.66193825405136,-41.84263106988351,-50.14715463661374,1,1,1
1,-68.27227716046715,-69.9298607734196,-44.98021883849226,-50.45551709195493,-78.30060690921512,0,0,1
0,-82.50371507991922,-85.9533441391416,-95.29221597028165,-87.38482178190444,-111.09137987100371,0,0,0
1,-49.545780868797515,-51.60291235071117,-36.66193825405136,-41.84263106988351,-50.14715463661374,1,1,1
1,-68.27227716046715,-69.9298607734196,-44.98021883849226,-50.45551709195493,-78.30060690921512,0,0,1
0,-82.31453049248593,-84.50250154815575,-72.20609157306428,-66.0006210886657,-103.97635796440521,0,0,0
1,-59.67000600418987,-59.67000600418987,-44.57257467493514,-37.6232365601712,-73.04177840667042,0,0,0
1,-47.38293249974233,-49.38448812806226,-27.248135013367246,-38.69474774580217,-41.694429392553594,1,3,1
0,-67.78467471998044,-70.40771954209433,-55.43311255562238,-61.517145666152174,-80.94887258386744,0,0,1
0,-81.92640071916887,-85.46944566963663,-86.08177557804554,-87.02129738142666,-107.75093339258252,0,0,0
1,-48.39923073588623,-50.451680050547516,-37.152922232930514,-40.813128199651246,-56.07937150296565,0,1,0
1,-67.86054307613684,-69.58142528406094,-35.76977844625613,-50.30750696674144,-75.12574070721395,0,0,1
0,-81.92640071916887,-85.46944566963663,-86.08177557804554,-87.02129738142666,-107.75093339258252,0,0,0
1,-48.39923073588623,-50.451680050547516,-37.152922232930514,-40.813128199651246,-56.07937150296565,0,1,0
1,-67.86054307613684,-69.58142528406094,-35.76977844625613,-50.30750696674144,-75.12574070721395,0,0,1
0,-82.28375888116759,-84.46547964254079,-72.20609157306428,-65.96387861464139,-103.94558635308687,0,0,0
1,-56.1399881618058,-56.1399881618058,-37.150029020678105,-34.95144594478441,-67.28499686800923,0,0,0
1,-47.74698397551179,-49.07283239734514,-37.15112759294892,-38.15482439898699,-46.46778900445646,1,2,1
0,-73.63296655750565,-74.52152290844718,-90.33822646621195,-61.125955168483365,-100.73443449736924,0,0,0
1,-71.36160895937788,-71.36160895937788,-63.39890390154371,-53.989106553886835,-86.91554422704127,0,0,1
1,-48.94206756856154,-51.12668064017679,-35.77047593708776,-39.77080641817414,-56.20747444688814,0,1,0
0,-67.74311015767198,-70.39019641092156,-65.33665013216941,-62.77192510230867,-83.87836929452308,0,0,1
0,-82.48393347119105,-85.96549551249373,-111.86414199064836,-88.73635072809523,-116.04317606838555,0,0,0
