n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7284,0.7284,0.7284,0.2400,0.7500,0.2500,1.0000,0.0000,1.0000,20,0.6000
20,0.6992,0.6992,0.6992,0.2400,0.8500,0.2000,1.0000,0.0500,1.0000,20,0.8000
30,0.7640,0.7640,0.7640,0.3800,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.8667
40,0.8185,0.8185,0.8185,0.4800,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9000
50,0.8477,0.8477,0.8477,0.4900,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9200
60,0.8211,0.8211,0.8211,0.4500,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9333
70,0.8299,0.8299,0.8299,0.4600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9429
80,0.8464,0.8464,0.8464,0.5500,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9500
90,0.8452,0.8452,0.8452,0.5600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9556
100,0.8769,0.8769,0.8769,0.6000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9600
110,0.8858,0.8858,0.8858,0.6200,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9636
120,0.8997,0.8997,0.8997,0.6400,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9667
130,0.9201,0.9201,0.9201,0.7000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9692
140,0.8947,0.8947,0.8947,0.6300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9714
150,0.8642,0.8642,0.8642,0.5300,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.9733
160,0.9289,0.9289,0.9289,0.7400,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9750
170,0.8312,0.8312,0.8312,0.5000,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9765
180,0.8693,0.8693,0.8693,0.5900,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9778
190,0.8503,0.8503,0.8503,0.5300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9789
200,0.8680,0.8680,0.8680,0.5500,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9800
210,0.8921,0.8921,0.8921,0.5800,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9810
220,0.9010,0.9010,0.9010,0.6200,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9818
230,0.9010,0.9010,0.9010,0.6100,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9826
240,0.8845,0.8845,0.8845,0.5600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9833
250,0.8934,0.8934,0.8934,0.6200,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9840
260,0.9277,0.9277,0.9277,0.7000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9846
270,0.9150,0.9150,0.9150,0.6700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9852
280,0.9099,0.9099,0.9099,0.6900,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9857
290,0.9010,0.9010,0.9010,0.6700,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9862
300,0.9074,0.9074,0.9074,0.6900,0.9560,0.4700,1.0000,0.4260,1.0000,500,0.9867
