n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6883,0.6883,0.6883,0.2600,0.7000,0.5500,1.0000,0.2500,1.0000,20,0.7000
20,0.8229,0.8229,0.8229,0.4300,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.8500
30,0.8180,0.8180,0.8180,0.5700,0.7000,0.7500,1.0000,0.4500,1.0000,20,0.9000
40,0.8566,0.8566,0.8566,0.6500,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9250
50,0.8815,0.8815,0.8815,0.7100,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9400
60,0.9352,0.9352,0.9352,0.8500,0.8000,0.9000,1.0000,0.7000,1.0000,20,0.9500
70,0.9788,0.9788,0.9788,0.9100,0.6000,0.7500,1.0000,0.3500,1.0000,20,0.9571
80,0.9589,0.9589,0.9589,0.8300,0.6000,0.8000,1.0000,0.4000,1.0000,20,0.9625
90,0.9576,0.9576,0.9576,0.8300,0.8000,0.8500,1.0000,0.6500,1.0000,20,0.9667
100,0.9601,0.9601,0.9601,0.8600,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9700
110,0.8953,0.8953,0.8953,0.6900,0.8000,0.9000,1.0000,0.7000,1.0000,20,0.9727
120,0.9314,0.9314,0.9314,0.7700,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9750
130,0.9551,0.9551,0.9551,0.8500,0.7500,0.8500,1.0000,0.6000,1.0000,20,0.9769
140,0.9439,0.9439,0.9439,0.8000,0.9000,0.8000,1.0000,0.7000,1.0000,20,0.9786
150,0.9377,0.9377,0.9377,0.7700,0.8000,0.7500,1.0000,0.5500,1.0000,20,0.9800
160,0.9613,0.9613,0.9613,0.8200,0.9000,0.8000,1.0000,0.7000,1.0000,20,0.9812
170,0.9638,0.9638,0.9638,0.8500,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9824
180,0.9613,0.9613,0.9613,0.8400,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9833
190,0.9352,0.9352,0.9352,0.7800,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9842
200,0.9564,0.9564,0.9564,0.8100,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9850
210,0.9613,0.9613,0.9613,0.8400,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9857
220,0.9227,0.9227,0.9227,0.6800,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9864
230,0.9389,0.9389,0.9389,0.7100,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9870
240,0.9751,0.9751,0.9751,0.8900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9875
250,0.8541,0.8541,0.8541,0.7300,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9880
260,0.8965,0.8965,0.8965,0.7900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9885
270,0.9638,0.9638,0.9638,0.8900,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9889
280,0.9576,0.9576,0.9576,0.8400,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9893
290,0.9713,0.9713,0.9713,0.9000,1.0000,0.7000,1.0000,0.7000,1.0000,20,0.9897
300,0.9726,0.9726,0.9726,0.9100,0.9620,0.6420,1.0000,0.6040,1.0000,500,0.9900
