n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6261,0.6261,0.6261,0.1100,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.6000
20,0.7804,0.7804,0.7804,0.3900,0.8000,0.3000,1.0000,0.1000,1.0000,20,0.8000
30,0.7854,0.7854,0.7854,0.4200,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.8667
40,0.8030,0.8030,0.8030,0.4400,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9000
50,0.8394,0.8394,0.8394,0.4300,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9200
60,0.8068,0.8068,0.8068,0.4300,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9333
70,0.8043,0.8043,0.8043,0.4500,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9429
80,0.8281,0.8281,0.8281,0.4200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9500
90,0.8231,0.8231,0.8231,0.4100,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9556
100,0.8582,0.8582,0.8582,0.5200,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9600
110,0.8645,0.8645,0.8645,0.5000,0.8000,0.2500,1.0000,0.0500,1.0000,20,0.9636
120,0.8620,0.8620,0.8620,0.5100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9667
130,0.8908,0.8908,0.8908,0.6200,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9692
140,0.9072,0.9072,0.9072,0.6500,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9714
150,0.8821,0.8821,0.8821,0.5400,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9733
160,0.9009,0.9009,0.9009,0.6100,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9750
170,0.8858,0.8858,0.8858,0.6000,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9765
180,0.7854,0.7854,0.7854,0.3700,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9778
190,0.8344,0.8344,0.8344,0.5100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9789
200,0.8745,0.8745,0.8745,0.6000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9800
210,0.8808,0.8808,0.8808,0.6200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9810
220,0.8795,0.8795,0.8795,0.6200,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9818
230,0.9034,0.9034,0.9034,0.6800,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9826
240,0.8896,0.8896,0.8896,0.6500,1.0000,0.6500,1.0000,0.6500,1.0000,20,0.9833
250,0.9046,0.9046,0.9046,0.7000,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9840
260,0.8156,0.8156,0.8156,0.4700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9846
270,0.8507,0.8507,0.8507,0.5600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9852
280,0.8156,0.8156,0.8156,0.5000,0.7000,0.5500,1.0000,0.2500,1.0000,20,0.9857
290,0.7616,0.7616,0.7616,0.3900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9862
300,0.8469,0.8469,0.8469,0.5500,0.9460,0.5640,1.0000,0.5100,1.0000,500,0.9867
