n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.8055,0.8055,0.8055,0.4700,0.8000,0.2500,1.0000,0.0500,1.0000,20,0.6000
20,0.6360,0.6360,0.6360,0.2700,0.6500,0.7000,1.0000,0.3500,1.0000,20,0.8000
30,0.8173,0.8173,0.8173,0.4800,0.6500,0.4500,1.0000,0.1000,1.0000,20,0.8667
40,0.7976,0.7976,0.7976,0.4500,0.6500,0.7500,1.0000,0.4000,1.0000,20,0.9000
50,0.7832,0.7832,0.7832,0.4300,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9200
60,0.8436,0.8436,0.8436,0.4900,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9333
70,0.9014,0.9014,0.9014,0.5900,0.7500,0.5000,1.0000,0.2500,1.0000,20,0.9429
80,0.9120,0.9120,0.9120,0.6700,0.6500,0.4000,1.0000,0.0500,1.0000,20,0.9500
90,0.9146,0.9146,0.9146,0.7100,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9556
100,0.8909,0.8909,0.8909,0.6600,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9600
110,0.8949,0.8949,0.8949,0.6700,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9636
120,0.9290,0.9290,0.9290,0.7400,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9667
130,0.9356,0.9356,0.9356,0.7700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9692
140,0.9527,0.9527,0.9527,0.7900,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9714
150,0.9658,0.9658,0.9658,0.8300,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.9733
160,0.9343,0.9343,0.9343,0.8200,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9750
170,0.9514,0.9514,0.9514,0.8000,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9765
180,0.9553,0.9553,0.9553,0.8300,0.7500,0.7500,1.0000,0.5000,1.0000,20,0.9778
190,0.9632,0.9632,0.9632,0.8500,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9789
200,0.9606,0.9606,0.9606,0.8500,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9800
210,0.9540,0.9540,0.9540,0.8400,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9810
220,0.9632,0.9632,0.9632,0.8700,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9818
230,0.9290,0.9290,0.9290,0.7300,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9826
240,0.9382,0.9382,0.9382,0.7800,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9833
250,0.9514,0.9514,0.9514,0.8300,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9840
260,0.9474,0.9474,0.9474,0.7900,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9846
270,0.9540,0.9540,0.9540,0.8200,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9852
280,0.9435,0.9435,0.9435,0.7800,0.8500,0.6500,1.0000,0.5000,1.0000,20,0.9857
290,0.9409,0.9409,0.9409,0.7700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9862
300,0.9396,0.9396,0.9396,0.7600,0.9320,0.5380,1.0000,0.4700,1.0000,500,0.9867
