n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6789,0.6789,0.6789,0.2200,0.3000,0.7000,1.0000,0.0000,1.0000,20,0.5000
20,0.7809,0.7809,0.7809,0.4900,0.7000,0.3000,1.0000,0.0000,1.0000,20,0.7500
30,0.8043,0.8043,0.8043,0.4800,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8333
40,0.8361,0.8361,0.8361,0.6000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.8750
50,0.8361,0.8361,0.8361,0.6000,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9000
60,0.8378,0.8378,0.8378,0.6400,0.8000,0.2500,1.0000,0.0500,1.0000,20,0.9167
70,0.8244,0.8244,0.8244,0.5800,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9286
80,0.8528,0.8528,0.8528,0.6500,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9375
90,0.8829,0.8829,0.8829,0.6900,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9444
100,0.8963,0.8963,0.8963,0.7500,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9500
110,0.9013,0.9013,0.9013,0.7900,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9545
120,0.8930,0.8930,0.8930,0.7300,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9583
130,0.8930,0.8930,0.8930,0.7400,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9615
140,0.8963,0.8963,0.8963,0.7700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9643
150,0.9080,0.9080,0.9080,0.7900,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9667
160,0.8946,0.8946,0.8946,0.7500,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9688
170,0.9013,0.9013,0.9013,0.7700,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9706
180,0.9064,0.9064,0.9064,0.7900,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9722
190,0.9197,0.9197,0.9197,0.8000,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9737
200,0.9348,0.9348,0.9348,0.8800,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9750
210,0.9465,0.9465,0.9465,0.9000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9762
220,0.9197,0.9197,0.9197,0.8100,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9773
230,0.9264,0.9264,0.9264,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9783
240,0.9214,0.9214,0.9214,0.8300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9792
250,0.9164,0.9164,0.9164,0.8300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9800
260,0.9164,0.9164,0.9164,0.8000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9808
270,0.9264,0.9264,0.9264,0.8200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9815
280,0.9398,0.9398,0.9398,0.8600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9821
290,0.9482,0.9482,0.9482,0.8900,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9828
300,0.9498,0.9498,0.9498,0.8900,0.9940,0.3400,1.0000,0.3340,1.0000,500,0.9833
