n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.0000,0.0000,0.0000,0.0000,0.5500,0.4500,1.0000,0.0000,1.0000,20,0.5000
20,0.8012,0.8012,0.8012,0.4000,0.8000,0.2500,1.0000,0.0500,1.0000,20,0.7500
30,0.7629,0.7629,0.7629,0.3600,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.8333
40,0.8395,0.8395,0.8395,0.5100,0.9500,0.1000,1.0000,0.0500,1.0000,20,0.8750
50,0.8424,0.8424,0.8424,0.5300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9000
60,0.8277,0.8277,0.8277,0.5400,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9167
70,0.8395,0.8395,0.8395,0.5600,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9286
80,0.8822,0.8822,0.8822,0.6500,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9375
90,0.9440,0.9440,0.9440,0.7900,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9444
100,0.9529,0.9529,0.9529,0.8200,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9500
110,0.9485,0.9485,0.9485,0.8200,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9545
120,0.9558,0.9558,0.9558,0.8300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9583
130,0.9632,0.9632,0.9632,0.8500,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9615
140,0.9514,0.9514,0.9514,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9643
150,0.9764,0.9764,0.9764,0.9100,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9667
160,0.9691,0.9691,0.9691,0.8900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9688
170,0.9588,0.9588,0.9588,0.8600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9706
180,0.9617,0.9617,0.9617,0.8700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9722
190,0.9573,0.9573,0.9573,0.8700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9737
200,0.9573,0.9573,0.9573,0.8700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9750
210,0.9647,0.9647,0.9647,0.8900,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9762
220,0.9779,0.9779,0.9779,0.9200,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9773
230,0.9823,0.9823,0.9823,0.9100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9783
240,0.9853,0.9853,0.9853,0.9400,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9792
250,0.9882,0.9882,0.9882,0.9400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9800
260,0.9941,0.9941,0.9941,0.9600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9808
270,0.9720,0.9720,0.9720,0.9300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9815
280,0.9823,0.9823,0.9823,0.9400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9821
290,0.9809,0.9809,0.9809,0.9300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9828
300,0.9897,0.9897,0.9897,0.9500,0.9760,0.4620,1.0000,0.4380,1.0000,500,0.9833
