n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6126,0.6126,0.6126,0.1400,0.6000,0.4000,1.0000,0.0000,1.0000,20,0.5000
20,0.7351,0.7351,0.7351,0.2900,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.7500
30,0.7980,0.7980,0.7980,0.5300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.8333
40,0.8013,0.8013,0.8013,0.5300,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.8750
50,0.7434,0.7434,0.7434,0.4400,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9000
60,0.8113,0.8113,0.8113,0.5500,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9167
70,0.8179,0.8179,0.8179,0.5500,0.7500,0.4000,1.0000,0.1500,1.0000,20,0.9286
80,0.7666,0.7666,0.7666,0.4600,0.7000,0.5000,1.0000,0.2000,1.0000,20,0.9375
90,0.8444,0.8444,0.8444,0.6400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9444
100,0.8361,0.8361,0.8361,0.6400,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9500
110,0.8510,0.8510,0.8510,0.6800,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9545
120,0.8626,0.8626,0.8626,0.7000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9583
130,0.8046,0.8046,0.8046,0.3500,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9615
140,0.8245,0.8245,0.8245,0.4000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9643
150,0.8146,0.8146,0.8146,0.3600,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9667
160,0.8411,0.8411,0.8411,0.4200,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9688
170,0.8411,0.8411,0.8411,0.4400,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9706
180,0.8444,0.8444,0.8444,0.4700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9722
190,0.8079,0.8079,0.8079,0.3400,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9737
200,0.8079,0.8079,0.8079,0.3600,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9750
210,0.8129,0.8129,0.8129,0.3700,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9762
220,0.8328,0.8328,0.8328,0.5000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9773
230,0.8361,0.8361,0.8361,0.5100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9783
240,0.8361,0.8361,0.8361,0.5100,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9792
250,0.8560,0.8560,0.8560,0.5600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9800
260,0.8709,0.8709,0.8709,0.5700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9808
270,0.8775,0.8775,0.8775,0.5800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9815
280,0.8858,0.8858,0.8858,0.6300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9821
290,0.8907,0.8907,0.8907,0.6500,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9828
300,0.8990,0.8990,0.8990,0.6700,0.9980,0.3060,1.0000,0.3040,1.0000,500,0.9833
