n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7282,0.7282,0.7282,0.2400,0.7500,0.2500,1.0000,0.0000,1.0000,20,0.6000
20,0.8313,0.8313,0.8313,0.4800,0.7000,0.3500,1.0000,0.0500,1.0000,20,0.8000
30,0.8849,0.8849,0.8849,0.5500,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.8667
40,0.8768,0.8768,0.8768,0.5400,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9000
50,0.9143,0.9143,0.9143,0.7100,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9200
60,0.9090,0.9090,0.9090,0.6700,0.7500,0.5500,1.0000,0.3000,1.0000,20,0.9333
70,0.9290,0.9290,0.9290,0.7100,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.9429
80,0.9424,0.9424,0.9424,0.7800,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9500
90,0.9424,0.9424,0.9424,0.7900,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9556
100,0.9424,0.9424,0.9424,0.7900,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9600
110,0.9545,0.9545,0.9545,0.8200,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9636
120,0.9639,0.9639,0.9639,0.8600,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9667
130,0.9585,0.9585,0.9585,0.8400,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9692
140,0.9465,0.9465,0.9465,0.7900,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9714
150,0.9625,0.9625,0.9625,0.8400,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9733
160,0.9679,0.9679,0.9679,0.8600,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9750
170,0.9786,0.9786,0.9786,0.9000,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9765
180,0.9813,0.9813,0.9813,0.9100,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9778
190,0.9839,0.9839,0.9839,0.9300,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9789
200,0.9839,0.9839,0.9839,0.9300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9800
210,0.9853,0.9853,0.9853,0.9200,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9810
220,0.9853,0.9853,0.9853,0.9100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9818
230,0.9866,0.9866,0.9866,0.9300,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9826
240,0.9853,0.9853,0.9853,0.9300,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9833
250,0.9853,0.9853,0.9853,0.9200,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9840
260,0.9853,0.9853,0.9853,0.9200,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9846
270,0.9839,0.9839,0.9839,0.9300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9852
280,0.9839,0.9839,0.9839,0.9300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9857
290,0.9772,0.9772,0.9772,0.9200,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9862
300,0.9839,0.9839,0.9839,0.9300,0.9660,0.4560,1.0000,0.4220,1.0000,500,0.9867
