n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6265,0.6265,0.6265,0.1000,0.8500,0.1500,1.0000,0.0000,1.0000,20,0.6000
20,0.7262,0.7262,0.7262,0.3100,0.7500,0.3000,1.0000,0.0500,1.0000,20,0.8000
30,0.8244,0.8244,0.8244,0.5000,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.8667
40,0.8348,0.8348,0.8348,0.4800,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9000
50,0.8795,0.8795,0.8795,0.6000,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9200
60,0.8929,0.8929,0.8929,0.6000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9333
70,0.9018,0.9018,0.9018,0.6200,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9429
80,0.9062,0.9062,0.9062,0.6700,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9500
90,0.9122,0.9122,0.9122,0.7300,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9556
100,0.9494,0.9494,0.9494,0.8300,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9600
110,0.9554,0.9554,0.9554,0.8500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9636
120,0.9688,0.9688,0.9688,0.8300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9667
130,0.9598,0.9598,0.9598,0.8000,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9692
140,0.9792,0.9792,0.9792,0.8900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9714
150,0.9643,0.9643,0.9643,0.8700,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9733
160,0.9732,0.9732,0.9732,0.8600,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9750
170,0.9702,0.9702,0.9702,0.8300,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9765
180,0.9807,0.9807,0.9807,0.9000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9778
190,0.9792,0.9792,0.9792,0.9000,1.0000,0.6000,1.0000,0.6000,1.0000,20,0.9789
200,0.9792,0.9792,0.9792,0.8800,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
210,0.9598,0.9598,0.9598,0.8000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9810
220,0.9643,0.9643,0.9643,0.8200,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9818
230,0.9762,0.9762,0.9762,0.8800,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9826
240,0.9598,0.9598,0.9598,0.8000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9833
250,0.9554,0.9554,0.9554,0.7800,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9840
260,0.9568,0.9568,0.9568,0.7700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9658,0.9658,0.9658,0.8100,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9852
280,0.9568,0.9568,0.9568,0.7800,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9857
290,0.9658,0.9658,0.9658,0.8100,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9862
300,0.9643,0.9643,0.9643,0.8000,1.0000,0.4100,1.0000,0.4100,1.0000,500,0.9867
