n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6796,0.6796,0.6796,0.1800,1.0000,0.0000,1.0000,0.0000,1.0000,20,0.6000
20,0.7484,0.7484,0.7484,0.3100,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.8000
30,0.7834,0.7834,0.7834,0.3700,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.8667
40,0.7860,0.7860,0.7860,0.4200,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9000
50,0.6874,0.6874,0.6874,0.2500,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9200
60,0.7626,0.7626,0.7626,0.2800,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9333
70,0.7082,0.7082,0.7082,0.2800,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9429
80,0.7834,0.7834,0.7834,0.3700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9500
90,0.7860,0.7860,0.7860,0.3600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9556
100,0.6926,0.6926,0.6926,0.2400,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9600
110,0.7328,0.7328,0.7328,0.2800,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9636
120,0.7523,0.7523,0.7523,0.2900,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9667
130,0.7523,0.7523,0.7523,0.3300,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9692
140,0.7782,0.7782,0.7782,0.3800,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9714
150,0.7743,0.7743,0.7743,0.4000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9733
160,0.7899,0.7899,0.7899,0.3700,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9750
170,0.8431,0.8431,0.8431,0.4400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9765
180,0.8366,0.8366,0.8366,0.4400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9778
190,0.8184,0.8184,0.8184,0.4600,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9789
200,0.8210,0.8210,0.8210,0.4400,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9800
210,0.8236,0.8236,0.8236,0.4900,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9810
220,0.8340,0.8340,0.8340,0.5000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9818
230,0.8405,0.8405,0.8405,0.5100,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9826
240,0.8898,0.8898,0.8898,0.5600,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.9833
250,0.8872,0.8872,0.8872,0.5600,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.9840
260,0.8898,0.8898,0.8898,0.6100,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9846
270,0.8521,0.8521,0.8521,0.5000,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9852
280,0.8482,0.8482,0.8482,0.5100,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9857
290,0.8859,0.8859,0.8859,0.5700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9862
300,0.8807,0.8807,0.8807,0.5900,0.9380,0.3720,1.0000,0.3100,1.0000,500,0.9867
