is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-70.76791445731727,-73.58314477175706,-48.527345211212356,-50.67691853016087,-85.32611802068098,0,0,0
0,-71.6780301555692,-77.21446827231604,-102.90370353779963,-88.39844404957879,-102.54914121690909,0,0,0
0,-57.20370759165871,-63.00229720688532,-82.38122405855675,-65.20023226794255,-81.91807480922574,0,0,0
1,-47.78756582624811,-50.84284997676035,-37.360891253957384,-42.88409178064201,-55.5300972996356,0,1,0
1,-70.76791445731727,-73.58314477175706,-48.527345211212356,-49.46986560249636,-85.32611802068098,0,0,0
0,-71.6780301555692,-77.21446827231604,-102.90370353779963,-88.39844404957879,-102.54914121690909,0,0,0
1,-56.57109282597209,-59.47016320969917,-39.31700274298979,-50.01675143954538,-57.96898594046985,1,1,1
1,-70.76791445731727,-73.58314477175706,-48.527345211212356,-49.46986560249636,-85.32611802068098,0,0,0
0,-65.66629078715262,-68.32562872505456,-75.2647307018392,-61.72405485651935,-88.24570999770438,0,0,0
1,-66.09821498694751,-66.09821498694751,-54.88256013820034,-50.11166688822348,-72.16577532000844,1,1,1
