n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6496,0.6496,0.6496,0.1300,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.6000
20,0.8385,0.8385,0.8385,0.4000,0.6500,0.6500,1.0000,0.3000,1.0000,20,0.8000
30,0.8967,0.8967,0.8967,0.5600,0.7000,0.5000,1.0000,0.2000,1.0000,20,0.8667
40,0.8872,0.8872,0.8872,0.6300,0.6000,0.7500,1.0000,0.3500,1.0000,20,0.9000
50,0.9204,0.9204,0.9204,0.7500,0.7000,0.7000,1.0000,0.4000,1.0000,20,0.9200
60,0.9323,0.9323,0.9323,0.7500,0.7000,0.6500,1.0000,0.3500,1.0000,20,0.9333
70,0.9584,0.9584,0.9584,0.8400,0.7500,0.6000,1.0000,0.3500,1.0000,20,0.9429
80,0.9442,0.9442,0.9442,0.7100,0.7000,0.6500,1.0000,0.3500,1.0000,20,0.9500
90,0.9442,0.9442,0.9442,0.8400,0.6000,0.7500,1.0000,0.3500,1.0000,20,0.9556
100,0.9430,0.9430,0.9430,0.7900,0.7500,0.6000,1.0000,0.3500,1.0000,20,0.9600
110,0.9264,0.9264,0.9264,0.7500,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9636
120,0.9418,0.9418,0.9418,0.8200,0.7000,0.6000,1.0000,0.3000,1.0000,20,0.9667
130,0.9715,0.9715,0.9715,0.9100,0.8000,0.6500,1.0000,0.4500,1.0000,20,0.9692
140,0.9679,0.9679,0.9679,0.8600,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9714
150,0.9691,0.9691,0.9691,0.8600,0.8000,0.5500,1.0000,0.3500,1.0000,20,0.9733
160,0.9406,0.9406,0.9406,0.7700,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9750
170,0.9537,0.9537,0.9537,0.8200,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9765
180,0.9584,0.9584,0.9584,0.8400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9778
190,0.9489,0.9489,0.9489,0.8100,0.8000,0.7000,1.0000,0.5000,1.0000,20,0.9789
200,0.9608,0.9608,0.9608,0.8400,0.8500,0.8500,1.0000,0.7000,1.0000,20,0.9800
210,0.9667,0.9667,0.9667,0.8700,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9810
220,0.9703,0.9703,0.9703,0.8800,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9818
230,0.9656,0.9656,0.9656,0.8900,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9826
240,0.9727,0.9727,0.9727,0.9100,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9833
250,0.9572,0.9572,0.9572,0.8900,0.9000,0.8500,1.0000,0.7500,1.0000,20,0.9840
260,0.9656,0.9656,0.9656,0.9000,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9846
270,0.9644,0.9644,0.9644,0.9000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9852
280,0.9703,0.9703,0.9703,0.9200,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9857
290,0.9727,0.9727,0.9727,0.9300,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9862
300,0.9739,0.9739,0.9739,0.9300,0.9180,0.6160,1.0000,0.5340,1.0000,500,0.9867
