n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7828,0.7828,0.7828,0.3800,0.4000,0.7000,1.0000,0.1000,1.0000,20,0.6000
20,0.8203,0.8203,0.8203,0.5300,0.6500,0.4000,1.0000,0.0500,1.0000,20,0.8000
30,0.8781,0.8781,0.8781,0.6600,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.8667
40,0.8750,0.8750,0.8750,0.6900,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9000
50,0.8469,0.8469,0.8469,0.6500,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9200
60,0.8281,0.8281,0.8281,0.5700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9333
70,0.8828,0.8828,0.8828,0.7400,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9429
80,0.8859,0.8859,0.8859,0.7300,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9500
90,0.9000,0.9000,0.9000,0.7300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9556
100,0.9453,0.9453,0.9453,0.8400,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9600
110,0.9281,0.9281,0.9281,0.8100,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9636
120,0.9453,0.9453,0.9453,0.8500,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9667
130,0.9531,0.9531,0.9531,0.8600,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9692
140,0.9453,0.9453,0.9453,0.8700,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9714
150,0.9406,0.9406,0.9406,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9733
160,0.9547,0.9547,0.9547,0.8600,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9750
170,0.9391,0.9391,0.9391,0.8000,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9765
180,0.9406,0.9406,0.9406,0.8000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9778
190,0.9500,0.9500,0.9500,0.8300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9789
200,0.9563,0.9563,0.9563,0.8500,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9800
210,0.9453,0.9453,0.9453,0.8200,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9810
220,0.9375,0.9375,0.9375,0.8000,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9818
230,0.9531,0.9531,0.9531,0.8400,0.8500,0.5000,1.0000,0.3500,1.0000,20,0.9826
240,0.9187,0.9187,0.9187,0.8000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9833
250,0.9328,0.9328,0.9328,0.8200,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9840
260,0.9375,0.9375,0.9375,0.8300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9846
270,0.9297,0.9297,0.9297,0.8200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9852
280,0.9484,0.9484,0.9484,0.8400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9857
290,0.9609,0.9609,0.9609,0.8700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9862
300,0.9578,0.9578,0.9578,0.8600,1.0000,0.4040,1.0000,0.4040,1.0000,500,0.9867
