n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6168,0.6168,0.6168,0.1100,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.6000
20,0.7111,0.7111,0.7111,0.3200,0.6000,0.4500,1.0000,0.0500,1.0000,20,0.8000
30,0.7374,0.7374,0.7374,0.3800,0.6500,0.3500,1.0000,0.0000,1.0000,20,0.8667
40,0.7776,0.7776,0.7776,0.3400,0.9000,0.1500,1.0000,0.0500,1.0000,20,0.9000
50,0.7525,0.7525,0.7525,0.4100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9200
60,0.7676,0.7676,0.7676,0.4200,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9333
70,0.8191,0.8191,0.8191,0.5100,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9429
80,0.7362,0.7362,0.7362,0.3600,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9500
90,0.7827,0.7827,0.7827,0.5100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9556
100,0.7601,0.7601,0.7601,0.4200,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9600
110,0.7324,0.7324,0.7324,0.4000,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9636
120,0.7337,0.7337,0.7337,0.3600,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9667
130,0.7714,0.7714,0.7714,0.4400,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9692
140,0.7538,0.7538,0.7538,0.3900,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9714
150,0.7877,0.7877,0.7877,0.4300,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9733
160,0.7839,0.7839,0.7839,0.4400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9750
170,0.7990,0.7990,0.7990,0.5100,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9765
180,0.7927,0.7927,0.7927,0.4900,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9778
190,0.8178,0.8178,0.8178,0.5200,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9789
200,0.8317,0.8317,0.8317,0.5500,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9800
210,0.8329,0.8329,0.8329,0.5400,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9810
220,0.8480,0.8480,0.8480,0.5800,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9818
230,0.8279,0.8279,0.8279,0.5000,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9826
240,0.8442,0.8442,0.8442,0.5200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9833
250,0.8492,0.8492,0.8492,0.5500,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9840
260,0.8631,0.8631,0.8631,0.6000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9846
270,0.9209,0.9209,0.9209,0.7700,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9852
280,0.9347,0.9347,0.9347,0.8000,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9857
290,0.9095,0.9095,0.9095,0.7300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9862
300,0.9158,0.9158,0.9158,0.7500,0.9720,0.4060,1.0000,0.3780,1.0000,500,0.9867
