n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6593,0.6593,0.6593,0.2800,0.8500,0.1500,1.0000,0.0000,1.0000,20,0.5000
20,0.8304,0.8304,0.8304,0.5400,0.6500,0.4500,1.0000,0.1000,1.0000,20,0.7500
30,0.8241,0.8241,0.8241,0.4900,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.8333
40,0.7987,0.7987,0.7987,0.4800,0.8500,0.1500,1.0000,0.0000,1.0000,20,0.8750
50,0.8003,0.8003,0.8003,0.4800,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9000
60,0.8447,0.8447,0.8447,0.5900,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9167
70,0.8177,0.8177,0.8177,0.5500,0.8500,0.5500,1.0000,0.4000,1.0000,20,0.9286
80,0.8051,0.8051,0.8051,0.5000,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9375
90,0.8193,0.8193,0.8193,0.5600,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9444
100,0.8304,0.8304,0.8304,0.5800,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9500
110,0.8320,0.8320,0.8320,0.5700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9545
120,0.8399,0.8399,0.8399,0.5800,0.7000,0.4500,1.0000,0.1500,1.0000,20,0.9583
130,0.8510,0.8510,0.8510,0.6000,0.8500,0.2000,1.0000,0.0500,1.0000,20,0.9615
140,0.8590,0.8590,0.8590,0.6400,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9643
150,0.8875,0.8875,0.8875,0.7100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9667
160,0.8748,0.8748,0.8748,0.6700,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9688
170,0.9128,0.9128,0.9128,0.7600,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9706
180,0.8605,0.8605,0.8605,0.6700,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9722
190,0.8653,0.8653,0.8653,0.6800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9737
200,0.8716,0.8716,0.8716,0.7200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9750
210,0.8447,0.8447,0.8447,0.6900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9762
220,0.8748,0.8748,0.8748,0.7200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9773
230,0.8906,0.8906,0.8906,0.7600,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9783
240,0.8954,0.8954,0.8954,0.7400,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9792
250,0.8875,0.8875,0.8875,0.7500,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9800
260,0.8415,0.8415,0.8415,0.5700,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9808
270,0.8954,0.8954,0.8954,0.7300,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9815
280,0.9002,0.9002,0.9002,0.7300,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9821
290,0.9097,0.9097,0.9097,0.7700,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9828
300,0.8970,0.8970,0.8970,0.7400,0.9720,0.3340,1.0000,0.3060,1.0000,500,0.9833
