n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6621,0.6621,0.6621,0.1000,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.5000
20,0.7805,0.7805,0.7805,0.3900,0.6000,0.6500,1.0000,0.2500,1.0000,20,0.7500
30,0.8117,0.8117,0.8117,0.4500,0.7500,0.4000,1.0000,0.1500,1.0000,20,0.8333
40,0.8304,0.8304,0.8304,0.4700,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8750
50,0.8491,0.8491,0.8491,0.5300,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9000
60,0.8766,0.8766,0.8766,0.5800,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9167
70,0.8753,0.8753,0.8753,0.5200,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9286
80,0.9015,0.9015,0.9015,0.6200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9375
90,0.8915,0.8915,0.8915,0.6100,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9444
100,0.9002,0.9002,0.9002,0.6400,0.7500,0.6500,1.0000,0.4000,1.0000,20,0.9500
110,0.9052,0.9052,0.9052,0.6900,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9545
120,0.8990,0.8990,0.8990,0.7000,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9583
130,0.9015,0.9015,0.9015,0.6900,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9615
140,0.9327,0.9327,0.9327,0.7600,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9643
150,0.9302,0.9302,0.9302,0.7800,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9667
160,0.9426,0.9426,0.9426,0.7900,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9688
170,0.9439,0.9439,0.9439,0.8100,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9706
180,0.9377,0.9377,0.9377,0.8000,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9722
190,0.9389,0.9389,0.9389,0.8100,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9737
200,0.9352,0.9352,0.9352,0.7900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9750
210,0.9426,0.9426,0.9426,0.8000,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9762
220,0.8828,0.8828,0.8828,0.6100,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9773
230,0.9127,0.9127,0.9127,0.7000,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9783
240,0.9464,0.9464,0.9464,0.8200,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9792
250,0.9464,0.9464,0.9464,0.8100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9800
260,0.9476,0.9476,0.9476,0.8200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9808
270,0.9464,0.9464,0.9464,0.8400,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9815
280,0.9377,0.9377,0.9377,0.8100,0.9000,0.8500,1.0000,0.7500,1.0000,20,0.9821
290,0.9414,0.9414,0.9414,0.8200,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9828
300,0.9589,0.9589,0.9589,0.8400,0.9640,0.5600,1.0000,0.5240,1.0000,500,0.9833
