n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.5737,0.5737,0.5737,0.1500,0.9000,0.1000,1.0000,0.0000,1.0000,20,0.7000
20,0.6618,0.6618,0.6618,0.2200,0.8000,0.2500,1.0000,0.0500,1.0000,20,0.8500
30,0.6776,0.6776,0.6776,0.3400,0.8500,0.2500,1.0000,0.1000,1.0000,20,0.9000
40,0.6934,0.6934,0.6934,0.3500,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9250
50,0.7474,0.7474,0.7474,0.3100,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9400
60,0.8316,0.8316,0.8316,0.4900,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9500
70,0.8434,0.8434,0.8434,0.5700,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9571
80,0.8605,0.8605,0.8605,0.6200,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9625
90,0.8776,0.8776,0.8776,0.6400,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9667
100,0.8947,0.8947,0.8947,0.6500,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9700
110,0.9118,0.9118,0.9118,0.6800,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.9727
120,0.8855,0.8855,0.8855,0.6300,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9750
130,0.8645,0.8645,0.8645,0.5800,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9769
140,0.7895,0.7895,0.7895,0.4600,0.9500,0.0500,1.0000,0.0000,1.0000,20,0.9786
150,0.8171,0.8171,0.8171,0.5200,0.8000,0.4500,1.0000,0.2500,1.0000,20,0.9800
160,0.8211,0.8211,0.8211,0.5200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9812
170,0.8632,0.8632,0.8632,0.6200,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9824
180,0.8750,0.8750,0.8750,0.6000,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9833
190,0.8921,0.8921,0.8921,0.6200,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9842
200,0.8987,0.8987,0.8987,0.6100,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9850
210,0.8803,0.8803,0.8803,0.5900,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9857
220,0.8829,0.8829,0.8829,0.6300,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9864
230,0.8947,0.8947,0.8947,0.6400,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9870
240,0.8961,0.8961,0.8961,0.6600,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9875
250,0.8842,0.8842,0.8842,0.5800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9880
260,0.8776,0.8776,0.8776,0.5800,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9885
270,0.8934,0.8934,0.8934,0.6300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9889
280,0.8855,0.8855,0.8855,0.5900,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9893
290,0.8829,0.8829,0.8829,0.6000,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9897
300,0.8829,0.8829,0.8829,0.6200,1.0000,0.2880,1.0000,0.2880,1.0000,500,0.9900
