n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6963,0.6963,0.6963,0.1000,0.8500,0.2000,1.0000,0.0500,1.0000,20,0.6000
20,0.8776,0.8776,0.8776,0.5900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.8000
30,0.8824,0.8824,0.8824,0.6800,0.8000,0.4000,1.0000,0.2000,1.0000,20,0.8667
40,0.8760,0.8760,0.8760,0.6600,0.7000,0.5000,1.0000,0.2000,1.0000,20,0.9000
50,0.8760,0.8760,0.8760,0.6300,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9200
60,0.8919,0.8919,0.8919,0.6500,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9333
70,0.8601,0.8601,0.8601,0.5200,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9429
80,0.9253,0.9253,0.9253,0.7000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9500
90,0.9348,0.9348,0.9348,0.7400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9556
100,0.9412,0.9412,0.9412,0.7900,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9600
110,0.8998,0.8998,0.8998,0.5500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9636
120,0.9237,0.9237,0.9237,0.7500,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9667
130,0.9316,0.9316,0.9316,0.7300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9692
140,0.9428,0.9428,0.9428,0.8000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9714
150,0.9491,0.9491,0.9491,0.8500,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9733
160,0.9587,0.9587,0.9587,0.8700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9750
170,0.9603,0.9603,0.9603,0.8900,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9765
180,0.9587,0.9587,0.9587,0.9000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9778
190,0.9491,0.9491,0.9491,0.8800,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9789
200,0.9650,0.9650,0.9650,0.9100,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9800
210,0.9698,0.9698,0.9698,0.9300,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9810
220,0.9603,0.9603,0.9603,0.9000,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9818
230,0.9571,0.9571,0.9571,0.8900,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9826
240,0.9571,0.9571,0.9571,0.9000,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9833
250,0.9491,0.9491,0.9491,0.8800,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9840
260,0.9428,0.9428,0.9428,0.8700,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9846
270,0.9587,0.9587,0.9587,0.9000,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9852
280,0.9571,0.9571,0.9571,0.8900,1.0000,0.5500,1.0000,0.5500,1.0000,20,0.9857
290,0.9698,0.9698,0.9698,0.9200,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9862
300,0.9714,0.9714,0.9714,0.9200,0.9840,0.4040,1.0000,0.3880,1.0000,500,0.9867
