n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6366,0.6366,0.6366,0.1100,0.7500,0.3500,1.0000,0.1000,1.0000,20,0.6000
20,0.7484,0.7484,0.7484,0.2700,0.6000,0.6500,1.0000,0.2500,1.0000,20,0.8000
30,0.7857,0.7857,0.7857,0.4400,0.8500,0.3000,1.0000,0.1500,1.0000,20,0.8667
40,0.7981,0.7981,0.7981,0.4900,0.9000,0.2000,1.0000,0.1000,1.0000,20,0.9000
50,0.8012,0.8012,0.8012,0.5200,0.8000,0.3000,1.0000,0.1000,1.0000,20,0.9200
60,0.7997,0.7997,0.7997,0.5200,0.8000,0.3500,1.0000,0.1500,1.0000,20,0.9333
70,0.7997,0.7997,0.7997,0.5200,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9429
80,0.8525,0.8525,0.8525,0.6100,0.9000,0.3500,1.0000,0.2500,1.0000,20,0.9500
90,0.8292,0.8292,0.8292,0.5200,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.9556
100,0.8494,0.8494,0.8494,0.5500,0.9000,0.4500,1.0000,0.3500,1.0000,20,0.9600
110,0.8758,0.8758,0.8758,0.6400,0.8500,0.2000,1.0000,0.0500,1.0000,20,0.9636
120,0.8820,0.8820,0.8820,0.6400,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9667
130,0.8696,0.8696,0.8696,0.6000,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.9692
140,0.8789,0.8789,0.8789,0.6400,1.0000,0.1000,1.0000,0.1000,1.0000,20,0.9714
150,0.8898,0.8898,0.8898,0.6500,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9733
160,0.8773,0.8773,0.8773,0.6300,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9750
170,0.8866,0.8866,0.8866,0.6600,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.9765
180,0.8991,0.8991,0.8991,0.6700,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9778
190,0.8991,0.8991,0.8991,0.6700,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9789
200,0.9177,0.9177,0.9177,0.7600,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9800
210,0.9022,0.9022,0.9022,0.7400,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9810
220,0.9084,0.9084,0.9084,0.7400,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9818
230,0.9146,0.9146,0.9146,0.7400,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9826
240,0.9255,0.9255,0.9255,0.7700,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9833
250,0.9286,0.9286,0.9286,0.7700,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9840
260,0.9379,0.9379,0.9379,0.8100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9846
270,0.9488,0.9488,0.9488,0.8400,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9852
280,0.9441,0.9441,0.9441,0.8300,1.0000,0.0500,1.0000,0.0500,1.0000,20,0.9857
290,0.9301,0.9301,0.9301,0.7900,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9862
300,0.9270,0.9270,0.9270,0.7900,0.9660,0.3700,1.0000,0.3360,1.0000,500,0.9867
