n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6776,0.6776,0.6776,0.1600,0.9500,0.2000,1.0000,0.1500,1.0000,20,0.7000
20,0.6947,0.6947,0.6947,0.2700,0.9000,0.2500,1.0000,0.1500,1.0000,20,0.8500
30,0.6684,0.6684,0.6684,0.1700,0.8500,0.3500,1.0000,0.2000,1.0000,20,0.9000
40,0.7539,0.7539,0.7539,0.3700,0.7500,0.4000,1.0000,0.1500,1.0000,20,0.9250
50,0.6526,0.6526,0.6526,0.1800,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9400
60,0.6711,0.6711,0.6711,0.2600,0.8000,0.7500,1.0000,0.5500,1.0000,20,0.9500
70,0.5763,0.5763,0.5763,0.1600,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9571
80,0.6842,0.6842,0.6842,0.2400,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9625
90,0.6724,0.6724,0.6724,0.2300,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9667
100,0.7421,0.7421,0.7421,0.2500,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9700
110,0.7500,0.7500,0.7500,0.2700,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9727
120,0.7079,0.7079,0.7079,0.2700,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9750
130,0.6474,0.6474,0.6474,0.2200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9769
140,0.6974,0.6974,0.6974,0.3000,0.7500,0.5000,1.0000,0.2500,1.0000,20,0.9786
150,0.7053,0.7053,0.7053,0.3200,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9800
160,0.6947,0.6947,0.6947,0.3200,0.9000,0.8500,1.0000,0.7500,1.0000,20,0.9812
170,0.7211,0.7211,0.7211,0.3300,0.8000,0.5000,1.0000,0.3000,1.0000,20,0.9824
180,0.6237,0.6237,0.6237,0.2100,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9833
190,0.6276,0.6276,0.6276,0.1400,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9842
200,0.6711,0.6711,0.6711,0.2500,0.8000,0.6000,1.0000,0.4000,1.0000,20,0.9850
210,0.7395,0.7395,0.7395,0.3400,0.9500,0.7000,1.0000,0.6500,1.0000,20,0.9857
220,0.7447,0.7447,0.7447,0.2600,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9864
230,0.7842,0.7842,0.7842,0.3700,0.9500,0.5500,1.0000,0.5000,1.0000,20,0.9870
240,0.7487,0.7487,0.7487,0.3300,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9875
250,0.6921,0.6921,0.6921,0.3400,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9880
260,0.7066,0.7066,0.7066,0.3100,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9885
270,0.7421,0.7421,0.7421,0.3000,0.9500,0.6000,1.0000,0.5500,1.0000,20,0.9889
280,0.7711,0.7711,0.7711,0.3700,1.0000,0.5000,1.0000,0.5000,1.0000,20,0.9893
290,0.7553,0.7553,0.7553,0.3600,0.9500,0.9000,1.0000,0.8500,1.0000,20,0.9897
300,0.7421,0.7421,0.7421,0.2800,0.9460,0.4860,1.0000,0.4320,1.0000,500,0.9900
