n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.7450,0.7450,0.7450,0.1600,0.3000,0.8000,1.0000,0.1000,1.0000,20,0.7000
20,0.7887,0.7887,0.7887,0.3100,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.8500
30,0.8430,0.8430,0.8430,0.4500,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9000
40,0.8867,0.8867,0.8867,0.5800,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9250
50,0.9067,0.9067,0.9067,0.6300,0.9000,0.6500,1.0000,0.5500,1.0000,20,0.9400
60,0.9115,0.9115,0.9115,0.6500,0.8000,0.8500,1.0000,0.6500,1.0000,20,0.9500
70,0.9280,0.9280,0.9280,0.7100,0.7500,0.5500,1.0000,0.3000,1.0000,20,0.9571
80,0.9362,0.9362,0.9362,0.7500,0.9500,0.7500,1.0000,0.7000,1.0000,20,0.9625
90,0.9398,0.9398,0.9398,0.7600,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9667
100,0.9658,0.9658,0.9658,0.8500,0.9000,0.7000,1.0000,0.6000,1.0000,20,0.9700
110,0.9504,0.9504,0.9504,0.7800,0.9000,0.5500,1.0000,0.4500,1.0000,20,0.9727
120,0.9622,0.9622,0.9622,0.8200,0.9000,0.8000,1.0000,0.7000,1.0000,20,0.9750
130,0.9646,0.9646,0.9646,0.8200,0.9000,0.5000,1.0000,0.4000,1.0000,20,0.9769
140,0.9717,0.9717,0.9717,0.8400,0.9500,0.6500,1.0000,0.6000,1.0000,20,0.9786
150,0.9386,0.9386,0.9386,0.7300,0.9500,0.8500,1.0000,0.8000,1.0000,20,0.9800
160,0.9764,0.9764,0.9764,0.8800,0.8000,0.8000,1.0000,0.6000,1.0000,20,0.9812
170,0.9917,0.9917,0.9917,0.9400,0.9500,0.9000,1.0000,0.8500,1.0000,20,0.9824
180,0.8512,0.8512,0.8512,0.4500,0.8500,0.6000,1.0000,0.4500,1.0000,20,0.9833
190,0.9327,0.9327,0.9327,0.7200,0.9500,0.4500,1.0000,0.4000,1.0000,20,0.9842
200,0.9563,0.9563,0.9563,0.8400,0.7500,0.8000,1.0000,0.5500,1.0000,20,0.9850
210,0.9469,0.9469,0.9469,0.8300,0.9500,0.8000,1.0000,0.7500,1.0000,20,0.9857
220,0.9528,0.9528,0.9528,0.8600,0.8500,0.8500,1.0000,0.7000,1.0000,20,0.9864
230,0.9669,0.9669,0.9669,0.8800,0.9000,0.7500,1.0000,0.6500,1.0000,20,0.9870
240,0.9669,0.9669,0.9669,0.9000,0.8000,0.7500,1.0000,0.5500,1.0000,20,0.9875
250,0.9740,0.9740,0.9740,0.9300,0.7500,0.7500,1.0000,0.5000,1.0000,20,0.9880
260,0.9823,0.9823,0.9823,0.9500,0.9500,0.8000,1.0000,0.7500,1.0000,20,0.9885
270,0.9835,0.9835,0.9835,0.9600,0.8500,0.7500,1.0000,0.6000,1.0000,20,0.9889
280,0.7922,0.7922,0.7922,0.2500,0.8500,0.9000,1.0000,0.7500,1.0000,20,0.9893
290,0.8666,0.8666,0.8666,0.4900,0.8500,0.7000,1.0000,0.5500,1.0000,20,0.9897
300,0.9174,0.9174,0.9174,0.7500,0.8360,0.7200,1.0000,0.5560,1.0000,500,0.9900
