n_trained,parse_F1,parse_P,parse_R,parse_EM,gen_gram,gen_novel,gen_lex,gen_gram_novel,p_parse_legal,gen_n,prim_active_frac
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000
10,0.6774,0.6774,0.6774,0.0700,0.8000,0.2000,1.0000,0.0000,1.0000,20,0.6000
20,0.7673,0.7673,0.7673,0.4700,0.9000,0.3000,1.0000,0.2000,1.0000,20,0.8000
30,0.7753,0.7753,0.7753,0.5100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.8667
40,0.8154,0.8154,0.8154,0.5700,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9000
50,0.8379,0.8379,0.8379,0.6300,0.9500,0.3000,1.0000,0.2500,1.0000,20,0.9200
60,0.8555,0.8555,0.8555,0.6800,0.8500,0.4500,1.0000,0.3000,1.0000,20,0.9333
70,0.7063,0.7063,0.7063,0.3700,0.9000,0.4000,1.0000,0.3000,1.0000,20,0.9429
80,0.8844,0.8844,0.8844,0.7100,0.9500,0.1500,1.0000,0.1000,1.0000,20,0.9500
90,0.8989,0.8989,0.8989,0.7400,0.9500,0.4000,1.0000,0.3500,1.0000,20,0.9556
100,0.9053,0.9053,0.9053,0.7500,0.9000,0.6000,1.0000,0.5000,1.0000,20,0.9600
110,0.9197,0.9197,0.9197,0.7700,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9636
120,0.9085,0.9085,0.9085,0.7400,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9667
130,0.9117,0.9117,0.9117,0.7400,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9692
140,0.9117,0.9117,0.9117,0.7700,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9714
150,0.9310,0.9310,0.9310,0.8000,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9733
160,0.9438,0.9438,0.9438,0.8200,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9750
170,0.9310,0.9310,0.9310,0.8000,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9765
180,0.9342,0.9342,0.9342,0.8000,1.0000,0.1500,1.0000,0.1500,1.0000,20,0.9778
190,0.9342,0.9342,0.9342,0.8100,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9789
200,0.9502,0.9502,0.9502,0.8400,1.0000,0.4500,1.0000,0.4500,1.0000,20,0.9800
210,0.9021,0.9021,0.9021,0.7300,1.0000,0.3000,1.0000,0.3000,1.0000,20,0.9810
220,0.9117,0.9117,0.9117,0.7800,1.0000,0.2000,1.0000,0.2000,1.0000,20,0.9818
230,0.9262,0.9262,0.9262,0.8200,1.0000,0.3500,1.0000,0.3500,1.0000,20,0.9826
240,0.9085,0.9085,0.9085,0.7900,0.9500,0.5000,1.0000,0.4500,1.0000,20,0.9833
250,0.9213,0.9213,0.9213,0.8100,1.0000,0.2500,1.0000,0.2500,1.0000,20,0.9840
260,0.9454,0.9454,0.9454,0.8500,1.0000,0.4000,1.0000,0.4000,1.0000,20,0.9846
270,0.9422,0.9422,0.9422,0.8300,0.9500,0.3500,1.0000,0.3000,1.0000,20,0.9852
280,0.9486,0.9486,0.9486,0.8500,0.9500,0.2500,1.0000,0.2000,1.0000,20,0.9857
290,0.9551,0.9551,0.9551,0.8500,0.8500,0.4000,1.0000,0.2500,1.0000,20,0.9862
300,0.9486,0.9486,0.9486,0.8500,0.9740,0.3460,1.0000,0.3200,1.0000,500,0.9867
